"","hromada_code","hromada_name","raion_code","raion_name","oblast_code","oblast_name","type","hromada_full_name","oblast_center","hromada_center_code","hromada_center","lat_center","lon_center","travel_time","n_settlements","area","distance_to_russia_belarus","distance_to_russia","distance_to_eu","mountain_hromada","near_seas","bordering_hromadas","hromadas_30km_from_border","hromadas_30km_russia_belarus","buffer_nat_15km","buffer_int_15km","occipied_before_2022","total_population_2022","urban_population_2022","urban_pct","budget_code","budget_name","oblast_name_en","region_en","region_code_en","income_total","income_transfert","income_military","income_pdfo","income_unified_tax","income_property_tax","income_excise_duty","income_corporate_tax","income_parking_fee","income_tourist_fee","income_eco_tax","income_non_tax","income_capital_proceedings","income_special_funds","income_rent","income_own","own_income_prop","transfert_prop","military_tax_prop","pdfo_prop","unified_tax_prop","property_tax_prop","excise_duty_prop","corporate_tax_own_prop","parking_fee_own_prop","tourist_fee_own_prop","eco_tax_own_prop","non_tax_own_prop","capital_proceedings_own_prop","special_funds_own_prop","excise_duty_own_prop","pdfo_own_prop","unified_tax_own_prop","property_tax_own_prop","rent_own_prop","own_income_no_mil_change_YoY_jan_feb","own_income_no_mil_change_YoY_mar_apr","own_income_no_mil_change_YoY_mar_may","own_income_no_mil_change_YoY_jun_aug","own_income_no_mil_change_YoY_jul_sep","own_income_no_mil_change_YoY_oct_jan","own_income_no_mil_change_YoY_oct_dec","own_income_no_mil_change_YoY_may_feb","own_income_no_mil_change_YoY_adapt","income_own_full_year","own_income_prop_full_year","recovery_month_distance","diversification_income_score","count_recovery","recovery_month_distance_2","own_income_change","own_prop_change","total_income_change","income_own_2022","income_total_2022","income_transfert_2022","dfrr_executed","dfrr_executed_20_21","turnout_2020","sum_osbb_2020","edem_total","edem_petitions","edem_consultations","edem_participatory_budget","edem_open_hromada","youth_councils","youth_centers","business_support_centers","creation_date","creation_year","time_before_24th","voluntary","war_zone_27_04_2022","war_zone_20_06_2022","war_zone_23_08_2022","war_zone_10_10_2022","Status_war_sept","Status_war_sept_ext","deoccupation_date","passangers_2021","total_declarations","female_declarations","male_declarations","female_pct_declarations","male_pct_declarations","urban_declarations","rural_declarations","urban_pct_declarations","rural_pct_declarations","youth_declarations","youth_pct_declarations","working_age_total_declarations","working_age_pct_declarations","declarations_pct","urban_declarations_pct","train_station","n_agreements","n_agreements_active","n_agreements_hromadas","n_agreements_hromadas_active"
"11","UA05020210000033427","Погребищенська","UA05020000000026686","Вінницький","UA05000000000010236","Вінницька","міська","Погребищенська міська громада",0,"UA05020210010023649","Погребище",49.4848166,29.2579157,79.5,60,1202.3,210.532016647173,340.288407927601,221.574163902028,0,0,0,0,0,1,0,0,27074,9209,0.340141833493389,"0256300000","Бюджет Погребищенської міської територіальної громади","Vinnytsia","Center","C",287207.37244,120085.18496,973.46557,81954.63566,30024.27314,41272.47009,3866.08909,0.89128,0,0,46.22767,5452.77373,0,4132.31686,372.50996,167122.18748,0.5819,0.4181,0.0034,0.2854,0.1045,0.1437,0.0135,0,0,0,3e-04,0.0326,0,0.0247,0.0231,0.4904,0.1797,0.247,0.0022,16.6376077935972,1.46621651912127,0.945678844504982,-0.681385984686045,-2.07748831148917,15.0688571932658,18.9946854238608,6.69943873866969,-3.54370483061044,167122.18748,0.581886829924302,1,3359.998,2,NA,0.12,0.0937,-0.04,186423.61046,275950.1841,89526.57364,13520.1658330867,0,0.454934311029636,3,1,1,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,23870,12918,10952,0.54,0.46,12328,11542,0.52,0.48,7039,0.29,17015,0.71,0.881657678953978,1.33869041155391,0,0,0,0,0
"12","UA05020230000029909","Стрижавська","UA05020000000026686","Вінницький","UA05000000000010236","Вінницька","селищна","Стрижавська селищна громада",0,"UA05020230010011069","Стрижавка",49.3097584,28.4730593,14.2,13,240.3,234.88397448113,388.741657791026,167.082181036961,0,0,0,0,0,0,1,0,19146,9000,0.470072077718584,"0256600000","Бюджет Стрижавської селищної територіальної громади","Vinnytsia","Center","C",185935.80022,77568.04056,4761.71601,59214.19776,15248.45218,13449.07094,15460.43532,0,0,36.79172,96.2042,4213.32377,143.27368,71.655,434.35509,108367.75966,0.5828,0.4172,0.0256,0.3185,0.082,0.0723,0.0831,0,0,3e-04,9e-04,0.0389,0.0013,7e-04,0.1427,0.5464,0.1407,0.1241,0.004,36.5662982503194,-23.3487410248636,-21.1809405939079,-22.6551519282879,-16.402302234888,-18.3607117899788,-28.2359426331838,-20.9128258582855,6.94643878997558,108367.75966,0.582823531196138,10,3556.2984,1,NA,-0.1,0.00280000000000002,-0.1,97524.67699,166551.22889,69026.5519,64451.3683960214,0,0.423255813953488,5,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,14865,8035,6830,0.54,0.46,10223,4642,0.69,0.31,4920,0.33,10958,0.74,0.776402381698527,1.13588888888889,0,0,0,0,0
"13","UA05020250000055470","Сутисківська","UA05020000000026686","Вінницький","UA05000000000010236","Вінницька","селищна","Сутисківська селищна громада",0,"UA05020250010092635","Сутиски",49.0453739,28.418232,32.5,3,63.2,264.515041503581,414.809351796543,143.670821141693,0,0,0,0,0,0,0,0,6623,5877,0.887362222557753,"0254300000","Бюджет Сутисківської селищної територіальної громади","Vinnytsia","Center","C",54674.30455,34894.8085,0,8437.30627,5205.65682,2474.18369,2037.52379,1.952,0,0,17.98794,671.90339,128.45064,778.2,26.33151,19779.49605,0.3618,0.6382,0,0.1543,0.0952,0.0453,0.0373,1e-04,0,0,9e-04,0.034,0.0065,0.0393,0.103,0.4266,0.2632,0.1251,0.0013,29.9114485619458,-6.98986279367899,-11.1079881446513,-20.189194353774,-9.9808525943107,-19.3833789709274,-22.1436995087884,-16.155838878147,-2.99098980063171,19779.49605,0.361769504208536,6,2802.6437,2,6,-0.09,0.0371,-0.18,17980.88961,45078.05365,27097.16404,16551.7924015731,15342.1149822183,0.292014765883039,NA,2,1,1,0,0,0,0,0,2019-04-21,2019,1039.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,6029,3268,2761,0.54,0.46,6029,0,1,0,1692,0.28,4362,0.72,0.910312547184056,1.02586353581759,0,0,0,0,0
"14","UA05020270000044358","Тиврівська","UA05020000000026686","Вінницький","UA05000000000010236","Вінницька","селищна","Тиврівська селищна громада",0,"UA05020270010097237","Тиврів",49.0139727,28.507999,31.7,26,420.4,267.501820531641,413.947308737551,146.113392807869,0,0,0,0,0,0,1,0,10978,3879,0.353343049735835,"0256700000","Бюджет Тиврівської селищної територіальної громади","Vinnytsia","Center","C",139992.47573,57602.74455,936.35592,55173.17178,8749.55442,10880.65066,3381.83595,1.282,0,0,25.81973,3663.99919,31.074,0,482.34345,82389.73118,0.5885,0.4115,0.0067,0.3941,0.0625,0.0777,0.0242,0,0,0,3e-04,0.0445,4e-04,0,0.041,0.6697,0.1062,0.1321,0.0059,58.8055066781278,-34.8763216519263,-29.9093218528978,-14.7484971116073,-13.3614473896183,7.31509951700879,9.37474659917259,-6.39516285928117,21.514874262308,82389.73118,0.588529710260307,7,4808.8844,2,NA,0.05,0.1073,-0.11,86808.31596,124751.84001,37943.52405,NA,NA,0.486148648648649,2,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,13853,7386,6467,0.53,0.47,11279,2574,0.81,0.19,4537,0.33,9849,0.71,1.26188741118601,2.90770817220933,0,7,7,1,1
"15","UA05020290000092626","Турбівська","UA05020000000026686","Вінницький","UA05000000000010236","Вінницька","селищна","Турбівська селищна громада",0,"UA05020290010087426","Турбів",49.339939,28.7260729,39.7,22,391.5,230.54870060949,375.151861251033,182.356502164877,0,0,0,0,0,0,1,0,15256,6084,0.398793917147352,"0256800000","Бюджет Турбівської селищної територіальної громади","Vinnytsia","Center","C",136427.25012,72765.8672,0,32830.02784,11672.45293,11345.73029,4125.68138,63.94868,0,0,74.7535,2747.40002,165.32903,0,636.05925,63661.38292,0.4666,0.5334,0,0.2406,0.0856,0.0832,0.0302,0.001,0,0,0.0012,0.0432,0.0026,0,0.0648,0.5157,0.1834,0.1782,0.01,61.8655012863067,-1.37011073831842,-4.13550664331871,-4.27377197956267,-2.06534303922469,19.352071670471,21.9304652928405,8.44970866593604,-0.695232300906268,63661.38292,0.466632456961524,9,3374.1177,4,NA,0.14,0.0579,0.02,72881.33226,138963.31781,66081.98555,1893.27200764007,0,0.446109193598996,1,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,14048,7799,6249,0.56,0.44,8881,5167,0.63,0.37,4311,0.31,10015,0.71,0.920818038804405,1.45973044049967,0,2,1,0,0
"16","UA05020310000080026","Якушинецька","UA05020000000026686","Вінницький","UA05000000000010236","Вінницька","сільська","Якушинецька сільська громада",0,"UA05020310010019628","Якушинці",49.259651,28.36672,13.5,17,279.1,241.17737924118,397.854732717814,157.766658113354,0,0,0,0,0,0,1,0,16371,0,0,"0252300000","Бюджет Якушинецької сільської територіальної громади","Vinnytsia","Center","C",171766.11029,49931.51071,2550.96683,53021.88376,20343.72116,15642.40516,23542.3436,0,0,96.92619,43.16786,4651.87478,1903.60094,2174.53016,414.14597,121834.59958,0.7093,0.2907,0.0149,0.3087,0.1184,0.0911,0.1371,0,0,8e-04,4e-04,0.0382,0.0156,0.0178,0.1932,0.4352,0.167,0.1284,0.0034,43.6593284656827,-25.8212544317058,-12.3896352642785,1.83726955920653,3.87357773123298,3.70090542100037,6.43069276839625,3.46841726523313,29.6948321629388,121834.59958,0.70930522542719,2,2731.2108,5,NA,0.15,0.0247999999999999,0.11,140333.22997,191170.15378,50836.92381,990.825688073394,0,0.408486478410279,3,1,1,0,0,0,0,0,0,2017-02-19,2017,1830.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,10744,5702,5042,0.53,0.47,0,10744,0,1,3600,0.34,7602,0.71,0.656282450674974,NA,0,1,1,1,1
"17","UA05040010000022470","Бершадська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","міська","Бершадська міська громада",0,"UA05040010010024726","Бершадь",48.36594,29.51889,159.5,29,870.5,330.172450220319,373.437589183894,176.329612169249,0,0,0,0,0,0,0,0,42017,12205,0.290477663802747,"0254800000","Бюджет Бершадської міської територіальної громади","Vinnytsia","Center","C",354703.29755,151753.9625,2483.46713,107342.73315,37359.34447,25723.82274,12088.26451,24.274,0,5.425,93.12764,17406.20718,3.32621,1177.274,1725.53615,202949.33505,0.5722,0.4278,0.007,0.3026,0.1053,0.0725,0.0341,1e-04,0,0,5e-04,0.0858,0,0.0058,0.0596,0.5289,0.1841,0.1267,0.0085,19.6597785925296,-13.8081213692658,-12.1660759623835,-15.6378464054913,-3.79579888062043,7.1477178900881,5.76104923078455,-3.03080130148875,10.0123224886453,202949.33505,0.572166473928514,10,3406.2861,1,NA,0.04,0.00919999999999998,0.03,211620.22264,364002.91433,152382.69169,1534.11204290323,0,0.332475225599291,1,3,1,1,1,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,39338,21371,17967,0.54,0.46,23706,15632,0.6,0.4,11672,0.3,28873,0.73,0.936240093295571,1.94231872183531,0,3,1,5,1
"18","UA05040030000050131","Гайсинська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","міська","Гайсинська міська громада",0,"UA05040030010071792","Гайсин",48.8120874,29.3893874,97.6,43,660.4,284.035826170787,401.254015833782,187.723391295717,0,0,0,0,0,0,1,0,43573,25698,0.589768893580887,"0255000000","Бюджет Гайсинської міської територіальної громади","Vinnytsia","Center","C",416813.62002,131448.67572,38994.58434,177026.9361,32699.83387,41373.50768,19630.31045,520.13468,0,230.38993,314.40048,12271.67561,0,0,1297.7555,285364.9443,0.6846,0.3154,0.0936,0.4247,0.0785,0.0993,0.0471,0.0018,0,8e-04,0.0011,0.043,0,0,0.0688,0.6204,0.1146,0.145,0.0045,21.9319423902778,-1.06327581045983,1.21663192390593,7.04403465244909,6.59878491291086,5.14028382161713,3.55044518286189,6.99255387363569,7.66206072337069,285364.9443,0.684634403948478,3,4256.4185,3,NA,2.12,0.1937,1.43,889026.90959,1012263.93721,123237.02762,15214.8150399708,15214.8150399708,0.327203846714265,11,2,1,1,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",10350,42007,22760,19247,0.54,0.46,34728,7279,0.83,0.17,13127,0.31,30213,0.72,0.964060312578891,1.35138921316834,1,5,5,2,2
"19","UA05040050000080930","Дашівська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","селищна","Дашівська селищна громада",0,"UA05040050010044288","Дашів",49.0062062,29.4416807,86.6,24,446.3,262.208699617092,380.176006555811,201.843667660907,0,0,0,0,0,0,1,0,14273,3762,0.263574581377426,"0250900000","Бюджет Дашівської селищної територіальної громади","Vinnytsia","Center","C",120995.63755,63503.14381,0,28092.44546,9483.13216,13210.22079,1228.04627,19.05207,0,0,48.05921,4548.3631,0,395.875,467.29968,57492.49374,0.4752,0.5248,0,0.2322,0.0784,0.1092,0.0101,3e-04,0,0,8e-04,0.0791,0,0.0069,0.0214,0.4886,0.1649,0.2298,0.0081,30.7329011564974,-1.78913855283277,-3.83221276240981,-14.7456114515031,-5.63704689092962,8.59022873029185,11.2933134378179,-1.0738481057748,-3.84790833809685,57492.49374,0.475161707513975,9,3254.9312,2,NA,0.02,0.0187,-0.02,58810.05564,119063.7096,60253.65396,NA,NA,0.53100673489023,NA,3,0,1,1,1,0,0,0,2016-10-02,2016,1970.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,11312,6074,5238,0.54,0.46,6338,4974,0.56,0.44,3810,0.34,7653,0.68,0.792545365375184,1.68474215842637,0,0,0,0,0
"20","UA05040070000093188","Джулинська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Джулинська сільська громада",0,"UA05040070010086984","Джулинка",48.4439535,29.7482193,169.5,16,416.1,318.50522294313,370.114077375008,195.234712642475,0,0,0,0,0,0,0,0,12553,0,0,"0251600000","Бюджет Джулинської сільської територіальної громади","Vinnytsia","Center","C",129674.59963,70996.94917,0,26879.62947,12450.75002,14313.34481,937.36653,0,0,0,8.64911,3652.54191,0,236,199.36861,58677.65046,0.4525,0.5475,0,0.2073,0.096,0.1104,0.0072,0,0,0,1e-04,0.0622,0,0.004,0.016,0.4581,0.2122,0.2439,0.0034,11.5684899974794,-4.9930863168956,-7.49464251565406,-18.8578550514421,-15.2332283449376,20.8598918802602,27.3995054423623,6.13215100249311,-10.240142028042,58677.65046,0.452499183551942,9,3185.1251,3,NA,0.05,0.0572,-0.07,61664.85357,120973.46368,59308.61011,217.741935483871,0,0.406980016887138,NA,0,0,0,0,0,0,0,0,2016-10-02,2016,1970.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,10037,5376,4661,0.54,0.46,0,10037,0,1,2946,0.29,7261,0.72,0.799569823946467,NA,0,3,0,1,0
"21","UA05040090000093950","Краснопільська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Краснопільська сільська громада",0,"UA05040090010040066","Краснопілка",48.797123,29.720028,122.3,13,326.9,280.289700300321,392.918984976103,208.727484759499,0,0,0,0,0,0,1,0,7466,0,0,"0253100000","Бюджет Краснопільської сільської територіальної громади","Vinnytsia","Center","C",75499.45338,27661.26293,0,25473.10619,9216.68156,8709.42747,2073.19797,17.40076,0,3.63061,14.69642,1656.92011,0,103.75,569.37936,47838.19045,0.6336,0.3664,0,0.3374,0.1221,0.1154,0.0275,4e-04,0,1e-04,3e-04,0.0346,0,0.0022,0.0433,0.5325,0.1927,0.1821,0.0119,9.59794120396245,-27.1738161107136,-14.9198887577276,-16.9347194211134,-1.50959352709359,0.707389383257606,-0.919453873189668,-2.77099830144323,25.66422258362,47838.19045,0.63362300398684,2,3569.271,1,2,0.79,0.1446,0.46,85837.52444,110309.08616,24471.56172,10434.1843195589,0,0.626329998411942,NA,0,0,0,0,0,0,0,0,2017-08-20,2017,1648.91666666667,1,0,0,0,0,"not occupied","not occupied","0",873,4499,2468,2031,0.55,0.45,0,4499,0,1,1209,0.27,3209,0.71,0.602598446289847,NA,1,3,2,3,1
"22","UA05040110000042036","Кунківська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Кунківська сільська громада",0,"UA05040110010046954","Кунка",48.820564,29.268541,87.1,11,175.4,284.36782953629,404.296575040433,180.433236049719,0,0,0,0,0,0,1,0,4064,0,0,"0252400000","Бюджет Кунківської сільської територіальної громади","Vinnytsia","Center","C",39098.99123,13930.97996,0,16902.01664,2321.03826,3323.67682,1775.50586,8.505,0,4.5,62.08081,388.43577,0,0,382.25211,25168.01127,0.6437,0.3563,0,0.4323,0.0594,0.085,0.0454,3e-04,0,2e-04,0.0025,0.0154,0,0,0.0705,0.6716,0.0922,0.1321,0.0152,34.3763705023939,-7.55361755570302,1.83717075880885,-13.2401126093882,-23.2430830560927,16.75107050647,17.953692240901,-1.10199783743335,-15.6894655003897,25168.01127,0.6436997599746,2,4822.116,2,NA,1.57,0.2042,0.95,64643.47644,76241.77313,11598.29669,NA,NA,0.571047957371226,NA,0,0,0,0,0,0,0,0,2017-02-19,2017,1830.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,1,1
"23","UA05040130000025322","Ладижинська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","міська","Ладижинська міська громада",0,"UA05040130010040578","Ладижин",48.6810505,29.2567642,108.9,6,123.8,299.892310222564,413.103555276896,172.476987792374,0,0,0,0,0,0,1,0,24594,22459,0.913190208994064,"0255600000","Бюджет Ладижинської міської територіальної громади","Vinnytsia","Center","C",392747.47197,65722.89986,4270.68814,215140.9436,17395.2397,22612.81406,17155.91368,100.1475,0,140.15211,37186.31057,15636.95987,445.60895,1023.76633,186.71574,327024.57211,0.8327,0.1673,0.0109,0.5478,0.0443,0.0576,0.0437,3e-04,0,4e-04,0.1137,0.0478,0.0014,0.0031,0.0525,0.6579,0.0532,0.0691,6e-04,11.8025950375946,-1.77008174887656,-7.23486143341119,17.3696568323863,30.2716797346682,16.7002898282903,15.7804148208489,13.254541400363,32.0417614835447,327024.57211,0.832658630416289,4,4584.1806,4,4,0.16,0.0576,0.08,378967.06679,425673.14611,46706.07932,NA,NA,0.371460864651031,NA,0,0,0,0,0,0,0,1,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",804,21893,11678,10215,0.53,0.47,21887,6,1,0,7073,0.32,15840,0.72,0.890176465804668,0.974531368271072,1,0,0,0,0
"24","UA05040150000077146","Ободівська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Ободівська сільська громада",0,"UA05040150010062907","Ободівка",48.38597215,29.2002169047852,147.8,10,326.7,332.784898963114,389.626486492687,157.065596092209,0,0,0,0,0,0,0,0,9636,0,0,"0256000000","Бюджет Ободівської сільської територіальної громади","Vinnytsia","Center","C",77947.57343,40746.9299,0,18983.56303,6779.05405,6497.43206,1858.50107,11.94905,0,0,5.77035,1601.53491,290.005,0,1172.83401,37200.64353,0.4773,0.5227,0,0.2435,0.087,0.0834,0.0238,3e-04,0,0,2e-04,0.0431,0.0078,0,0.05,0.5103,0.1822,0.1747,0.0315,23.7936181583103,-15.205503833546,-12.3616699771824,-24.1039719088668,-16.9128409845384,3.03207505574425,6.24506095124135,-3.84130721105721,-1.70733715099238,37200.64353,0.477252105396298,6,3285.416,2,6,-0.01,-5e-04,-0.01,36714.79434,77006.94819,40292.15385,4452.34994520958,598.802395209581,0.479711328976035,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,7336,4026,3310,0.55,0.45,0,7336,0,1,2013,0.27,5282,0.72,0.761311747613117,NA,0,4,1,3,2
"25","UA05040170000093514","Ольгопільська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Ольгопільська сільська громада",0,"UA05040170010063746","Ольгопіль",48.184544,29.486103,171,5,234.7,350.429489658805,358.912009261596,163.786060628727,0,0,0,1,0,0,0,0,6094,0,0,"0256100000","Бюджет Ольгопільської сільської територіальної громади","Vinnytsia","Center","C",53317.34039,29073.11688,0,12210.22149,5821.75758,4730.02177,61.39842,0,0,0,7.99691,1042.97196,0,265.74157,104.11381,24244.22351,0.4547,0.5453,0,0.229,0.1092,0.0887,0.0012,0,0,0,3e-04,0.043,0,0.011,0.0025,0.5036,0.2401,0.1951,0.0043,40.9090630582176,-10.1930507730867,-6.24248389850215,-39.5154705191258,-33.7630764667309,19.9120916113083,24.1222829439479,-2.54098652719983,-23.5700256936443,24244.22351,0.454715545311543,6,3513.0132,3,6,0.01,0.0206,-0.04,24412.74574,51365.92836,26953.18262,NA,NA,0.430209171359614,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,4066,2209,1857,0.54,0.46,0,4066,0,1,1310,0.32,2835,0.7,0.66721365277322,NA,0,2,1,4,3
"26","UA05040190000039450","Райгородська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Райгородська сільська громада",0,"UA05040190010066703","Райгород",48.875095,29.082228,69.1,20,292.4,278.817034469601,405.240490402221,171.818390524568,0,0,0,0,0,0,1,0,7035,2155,0.306325515280739,"0251900000","Бюджет Райгородської сільської територіальної громади","Vinnytsia","Center","C",68681.98151,33339.03404,0,17092.16744,4543.28586,11186.06232,598.07916,1.302,0,121.05069,14.05992,1535.05892,0,7.1,244.78116,35342.94747,0.5146,0.4854,0,0.2489,0.0661,0.1629,0.0087,0,0,0.0034,4e-04,0.0434,0,2e-04,0.0169,0.4836,0.1285,0.3165,0.0069,48.6012303124679,-29.112837369126,-22.7849876758522,-26.3168839298314,-30.0676838478454,25.6108995366393,28.4441347113806,0.282431200788569,-0.954846478719396,35342.94747,0.514588348981372,7,3527.3439,4,NA,0,0.0292,-0.05,35423.38666,65138.63859,29715.25193,350.887096774194,0,0.559664165773491,NA,0,0,0,0,0,0,0,0,2016-10-02,2016,1970.91666666667,1,0,0,0,0,"not occupied","not occupied","0",100309,3842,2119,1723,0.55,0.45,2205,1637,0.57,0.43,1072,0.28,2722,0.71,0.546126510305615,1.02320185614849,1,6,1,2,1
"27","UA05040210000068217","Соболівська","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","сільська","Соболівська сільська громада",0,"UA05040210010098703","Соболівка",48.6148597,29.4832744,140.3,12,292.8,303.657180151538,397.191362614358,184.866153574248,0,0,0,0,0,0,1,0,7734,0,0,"0254000000","Бюджет Соболівської сільської територіальної громади","Vinnytsia","Center","C",74871.89974,34306.62927,0,16575.63955,7290.56147,4712.56736,315.11069,0.45,0,0,9.77599,11397.12873,0,0,264.03668,40565.27047,0.5418,0.4582,0,0.2214,0.0974,0.0629,0.0042,0,0,0,2e-04,0.281,0,0,0.0078,0.4086,0.1797,0.1162,0.0065,50.7636937408235,-75.5341114667417,-64.8123712588859,-11.0972605807355,-5.41523231237357,2.98520085812897,2.00990755474113,0.239647183609848,70.1188791543682,40565.27047,0.541795661801916,2,2917.7037,5,2,-0.2,0.0397000000000001,-0.25,32500.62318,55891.71204,23391.08886,NA,NA,0.427364056769255,NA,0,0,0,0,0,0,0,0,2019-04-21,2019,1039.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,2,0
"28","UA05040230000017028","Теплицька","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","селищна","Теплицька селищна громада",0,"UA05040230010056657","Теплик",48.6636,29.74686,135.3,31,460,294.497611155113,389.394407230245,204.899374710383,0,0,0,0,0,0,1,0,16893,6076,0.359675605280294,"0253800000","Бюджет Теплицької селищної територіальної громади","Vinnytsia","Center","C",175186.19761,72161.69654,1284.83186,51414.08862,18851.64487,8629.15393,1646.46706,46.88951,0,3.578,63.83995,22045.04048,307.461,0,16.33765,103024.50107,0.5881,0.4119,0.0073,0.2935,0.1076,0.0493,0.0094,5e-04,0,0,6e-04,0.214,0.003,0,0.016,0.499,0.183,0.0838,2e-04,15.9622394091819,-58.3222052558009,-65.318342388796,-13.857467036491,-12.9623778900587,14.0326476362713,13.2483258245945,-15.7200315449492,45.3598273657422,103024.50107,0.588085719511725,11,3355.7405,1,NA,-0.17,0.0326000000000001,-0.21,85939.42999,138461.6969,52522.26691,6963.68595109278,2168.8622754491,0.401589199071795,NA,0,0,0,0,0,0,0,0,2019-04-21,2019,1039.91666666667,1,0,0,0,0,"not occupied","not occupied","0",164,18125,9921,8204,0.55,0.45,17270,855,0.95,0.05,5209,0.29,13185,0.73,1.0729296158172,2.84233048057933,1,6,4,2,0
"29","UA05040250000027965","Тростянецька","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","селищна","Тростянецька селищна громада",0,"UA05040250010017575","Тростянець",48.51227,29.2226589,126.1,26,530.4,318.704933720123,399.595682641118,162.905851762863,0,0,0,0,0,0,0,0,23487,7257,0.308979435432367,"0253500000","Бюджет Тростянецької селищної територіальної громади","Vinnytsia","Center","C",232021.09187,87300.56656,1422.88686,92306.30652,19272.76535,19300.80783,6060.17813,0.2,0.36898,0,163.37655,6075.10744,85.667,482.6047,973.14281,144720.52531,0.6237,0.3763,0.0061,0.3978,0.0831,0.0832,0.0261,0,0,0,0.0011,0.042,6e-04,0.0033,0.0419,0.6378,0.1332,0.1334,0.0067,18.6403787237855,-3.59860061161336,-2.10775439627269,-0.535166708293011,11.9904956649912,17.4206356571067,15.0969152628026,11.4758702514342,15.5890962766045,144720.52531,0.623738661617393,6,4458.5871,3,NA,0.23,0.1046,0.05,178196.75568,244689.72734,66492.97166,5598.07765228593,2636.82634730539,0.371322390833075,3,0,0,0,0,0,0,0,0,2018-02-18,2018,1466.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,20945,11509,9436,0.55,0.45,15456,5489,0.74,0.26,6196,0.3,15246,0.73,0.891769915272278,2.12980570483671,0,3,1,3,2
"30","UA05040270000051651","Чечельницька","UA05040000000050292","Гайсинський","UA05000000000010236","Вінницька","селищна","Чечельницька селищна громада",0,"UA05040270010051165","Чечельник",48.2126987,29.3598689,162.5,17,524.8,349.28357272551,367.240008066087,157.234271165644,0,0,0,1,0,0,0,0,13228,4785,0.361732688237073,"0257100000","Бюджет Чечельницької селищної територіальної громади","Vinnytsia","Center","C",111553.60021,53646.17758,962.91937,30852.60707,12331.6778,9000.06972,2961.939,2.305,0,0,16.2744,2538.00621,0,0,204.54343,57907.42263,0.5191,0.4809,0.0086,0.2766,0.1105,0.0807,0.0266,0,0,0,3e-04,0.0438,0,0,0.0511,0.5328,0.213,0.1554,0.0035,37.3551057947325,-16.3287641085081,-7.91386346935742,-18.569730617942,-19.7110872147545,21.9721661231043,31.0337530017047,0.98134860949004,-3.38232310624642,57907.42263,0.519099540678105,8,3579.2374,2,NA,0.19,0.0837,0.03,68981.02631,114434.03543,45453.00912,99.99968,0,0.376645626690712,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",8076,10336,5606,4730,0.54,0.46,8476,1860,0.82,0.18,2549,0.25,7704,0.75,0.781372845479286,1.77136886102403,1,5,1,4,2
