hromada_code,hromada_center_code,hromada_type,hromada,hromada_center,oblast_name,raion_name,lat_center,lon_center,ttime,key,n_settlements,square
UA26080010000036750,UA26080010010051392,селищна,Гвіздецька,Гвіздець,Івано-Франківська,Коломийський,48.5787681,25.281836,140.3,Івано-Франківська Коломийський Гвіздецька селищна,8,65.7
UA26080030000014307,UA26080030010035324,міська,Городенківська,Городенка,Івано-Франківська,Коломийський,48.6720598,25.4952722,211.5,Івано-Франківська Коломийський Городенківська міська,40,615.4
UA26080050000081474,UA26080050010076735,селищна,Заболотівська,Заболотів,Івано-Франківська,Коломийський,48.466829,25.2830554,158.5,Івано-Франківська Коломийський Заболотівська селищна,20,213.6
UA26080070000092582,UA26080070010075786,міська,Коломийська,Коломия,Івано-Франківська,Коломийський,48.5259211,25.0380538,270.8,Івано-Франківська Коломийський Коломийська міська,11,182.5
UA26080090000095729,UA26080090010022407,сільська,Коршівська,Коршів,Івано-Франківська,Коломийський,48.66016,25.018961,194.5,Івано-Франківська Коломийський Коршівська сільська,8,131
UA26080110000076323,UA26080110010076796,сільська,Матеївецька,Матеївці,Івано-Франківська,Коломийський,48.503502,25.1644023,165.7,Івано-Франківська Коломийський Матеївецька сільська,17,104.1
UA26080130000058024,UA26080130010088004,сільська,Нижньовербізька,Нижній Вербіж,Івано-Франківська,Коломийський,48.508106,25.00415,285.3,Івано-Франківська Коломийський Нижньовербізька сільська,6,97.8
UA26080150000032640,UA26080150010078091,селищна,Отинійська,Отинія,Івано-Франківська,Коломийський,48.7344514,24.8637681,189.6,Івано-Франківська Коломийський Отинійська селищна,19,202.3
UA26080170000041182,UA26080170010019353,селищна,Печеніжинська,Печеніжин,Івано-Франківська,Коломийський,48.5132253,24.8803552,256.6,Івано-Франківська Коломийський Печеніжинська селищна,9,183.9
UA26080190000080618,UA26080190010095401,сільська,Підгайчиківська,Підгайчики,Івано-Франківська,Коломийський,48.562679,25.178782000000002,134.5,Івано-Франківська Коломийський Підгайчиківська сільська,6,58.3
