legal_entity_id,legal_entity_name,legal_entity_edrpou,care_type,property_type,legal_entity_email,legal_entity_website,legal_entity_phone,legal_entity_owner_name,registration_area,registration_settlement,registration_address,lat,lng
7189e102-c6b9-44f7-832d-71020e489a61,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2  М. ВІННИЦІ""",38055061,Первинна,Комунальна,kz.cpmsd2@ukr.net,"",+380432670681,Кривов'яз Тамара Миколаївна,ВІННИЦЬКА,ВІННИЦЯ,"Україна, 21050, Вінницька обл., місто Вінниця, ВУЛИЦЯ МАГІСТРАТСЬКА, будинок 44",49.2369332,28.469905
f86b4bb0-8516-4734-949c-cae57d9a4b70,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СОКАЛЬСЬКА РАЙОННА ЛІКАРНЯ"" СОКАЛЬСЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ",01997248,Первинна,Комунальна,sokal_crl@ukr.net,"",+380322881325,Швед Роман Тимофійович,ЛЬВІВСЬКА,СОКАЛЬ,"Україна, 80001, Львівська обл., Червоноградський р-н, місто Сокаль, вул.Мудрого, будинок 26",50.467289,24.2851601
4ff60694-9277-4dd7-8fd4-0818ce1dd071,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КІРОВОГРАДСЬКА ОБЛАСНА ЛІКАРНЯ КІРОВОГРАДСЬКОЇ ОБЛАСНОЇ РАДИ""",01994942,Спеціалізована,Комунальна,kr_obllik@ukr.net,hospital.edukit.kr.ua,"+380676302270, +380522551305",Андреєва Лариса Миколаївна,КІРОВОГРАДСЬКА,КРОПИВНИЦЬКИЙ,"Україна, 25030, Кіровоградська обл., місто Кропивницький, ПРОСПЕКТ УНІВЕРСИТЕТСЬКИЙ, будинок 2/5",48.5054743,32.2193344
94be7b7c-f11b-4520-9253-7a2ef4dac83e,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""РОГАТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ""",01993581,Спеціалізована,Комунальна,rohatynhospital21@gmail.com,"",+380343524363,Паньків Руслан Ігорович,ІВАНО-ФРАНКІВСЬКА,РОГАТИН,"Україна, 77001, Івано-Франківська обл., Івано-Франківський р-н, місто Рогатин, вул.Чорновола В., будинок 9",49.4099365,24.6106017
8d2d03e9-dff9-4c51-b09b-7bcec84ee713,НЕДОПРЯДКО ПАВЛО ГЕННАДІЙОВИЧ,ФОП,Первинна,ФОП,npg0330@gmail.com,"",+380509747681,Недопрядко Павло Геннадійович,ДНІПРОПЕТРОВСЬКА,ДНІПРО,"Україна, 49130, Дніпропетровська обл., місто Дніпро, пр.Миру, будинок 91, квартира 13",47.5132098,37.5407024
2f89bb86-e6c2-48f4-b94b-8c736398c307,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДСТРАХСЕРВІС""",36702995,Первинна,Приватна (без ФОП),mclinicmss@gmail.com,medspravki.kiev.ua,+380980394803,Крамаренко Денис Володимирович,М.КИЇВ,КИЇВ,"Україна, 02068, місто Київ, ВУЛ. КОШИЦЯ, будинок 7-А",50.4052995,30.6452548
fa391464-9d2c-4192-bf98-f2bcefe0b611,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО МИКОЛАЇВСЬКОЇ МІСЬКОЇ РАДИ ""ПОЛОГОВИЙ БУДИНОК №3""",02774349,Спеціалізована,Комунальна,roddom3-mk@ukr.net,"",+380512413554,Іщенко Олег Миколайович,МИКОЛАЇВСЬКА,МИКОЛАЇВ,"Україна, 54058, Миколаївська обл., місто Миколаїв, ВУЛИЦЯ КИЇВСЬКА, будинок 3",46.9524369,31.9451714
1b73c404-4c8f-4c2e-856e-098adac5789a,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КОНСУЛЬТАТИВНО-ДІАГНОСТИЧНИЙ ЦЕНТР"" ОБОЛОНСЬКОГО РАЙОНУ М. КИЄВА",05494828,Спеціалізована,Комунальна,oblcrp@ukr.net,"",+380444133843,Яремчук Микола Андрійович,М.КИЇВ,КИЇВ,"Україна, 04207, місто Київ, вул.Тимошенка Маршала, будинок 14",50.5109076,30.4957602
cb149b1f-42e3-4859-878e-b61d760958df,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ХЕРСОНСЬКИЙ ОБЛАСНИЙ ЗАКЛАД З НАДАННЯ ПСИХІАТРИЧНОЇ ДОПОМОГИ"" ХЕРСОНСЬКОЇ ОБЛАСНОЇ РАДИ",02004151,Спеціалізована,Комунальна,office@mental.kherson.ua,http://mental.kherson.ua,+380552339248,ПАЛАМАРЧУК ПАВЛО ВІКТОРОВИЧ,ХЕРСОНСЬКА,ХЕРСОН,"Україна, 73488, Херсонська обл., місто Херсон, село Степанівка, ВУЛИЦЯ ДЖОНА ГОВАРДА, будинок 65",46.6958576,32.5801934
9a9b44ca-c4df-41df-a776-ea5cd7c0745f,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КАМ'ЯНСЬКОЇ МІСЬКОЇ РАДИ ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №3""",37906491,Первинна,Комунальна,dndz.poliklinika3@gmail.com,"",+380675613931,Задоя Сергій Борисович,ДНІПРОПЕТРОВСЬКА,КАМ’ЯНСЬКЕ,"Україна, 51931, Дніпропетровська обл., місто Кам’янське, ПРОСПЕКТ СВОБОДИ, будинок 20-А",48.5189624,34.6123617
da62bed0-463b-4b60-a4b0-fb0859efb2ec,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ВЕЛИКОЛЕПЕТИСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ"" ВЕЛИКОЛЕПЕТИСЬКОЇ CЕЛИЩНОЇ РАДИ",38413170,Первинна,Комунальна,pmsdvlep@gmail.com,"","+380662394234, +380554322084",Алі-Шах Гохар Хозратович,ХЕРСОНСЬКА,ВЕЛИКА ЛЕПЕТИХА,"Україна, 74502, Херсонська обл., Каховський р-н, селище міського типу Велика Лепетиха, вул.Чкалова, будинок 8",47.170854,33.9285775
fa0b0af2-a71b-42c2-bbdc-bf9f5ff77c3f,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ПІДВОЛОЧИСЬКА ЦЕНТРАЛЬНА ЛІКАРНЯ"" ПІДВОЛОЧИСЬКОЇ СЕЛИЩНОЇ РАДИ ТЕРНОПІЛЬСЬКОГО РАЙОНУ ТЕРНОПІЛЬСЬКОЇ ОБЛАСТІ",02000984,Спеціалізована,Комунальна,iav_pid@ukr.net,"",+380354321609,Маховський  Петро Іванович,ТЕРНОПІЛЬСЬКА,ПІДВОЛОЧИСЬК,"Україна, 47800, Тернопільська обл., Підволочиський р-н, селище міського типу Підволочиськ, ВУЛИЦЯ ПАТРІАРХА МСТИСЛАВА, будинок 102",49.5366242,26.1433059
552c0eec-e495-4f5f-8235-bc7f3ca3fe4b,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БАГАТОПРОФІЛЬНИЙ САНАТОРІЙ ""САРТУС""",24767255,Первинна,Приватна (без ФОП),lubashevvit@gmail.com,"",+380674800911,Рожков Вячеслав Станіславович,ОДЕСЬКА,ОДЕСА,"Україна, 65067, Одеська обл., місто Одеса, ФРАНЦУЗЬКИЙ БУЛЬВАР, будинок 60",46.4379117,30.7697521
2f6491ee-b053-4e94-99d1-86d4924d53e6,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ВЕЛИКОБІЛОЗЕРСЬКОЇ СІЛЬСЬКОЇ РАДИ ВАСИЛІВСЬКОГО РАЙОНУ ЗАПОРІЗЬКОЇ ОБЛАСТІ",38065200,Первинна,Комунальна,vbel.tspmsd@gmail.com,"",+380615620323,Мірошниченко Артем Миколайович,ЗАПОРІЗЬКА,ВЕЛИКА БІЛОЗЕРКА,"Україна, 71400, Запорізька обл., Василівський р-н, село Велика Білозерка, вул.8 Березня, будинок 3",47.2712818,34.6900474
6187ba63-dce8-4ca2-b4f9-3556b2fce7d3,ЛАВРУК НАТАЛІЯ ВАСИЛІВНА,ФОП,Первинна,ФОП,trincomale74@ukr.net,"",+380672780450,Лаврук Наталія Василівна,РІВНЕНСЬКА,ВАРАШ,"Україна, 34400, Рівненська обл., місто Вараш, МІКРОРАЙОН БУДІВЕЛЬНИКІВ, будинок 18, корпус 3, квартира 30",51.3436552,25.8490867
99eb5b24-3a4b-4fb7-b447-c2cb248706e7,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІЖРЕГІОНАЛЬНИЙ СПЕЦІАЛІЗОВАНИЙ ЛІКУВАЛЬНО-ДІАГНОСТИЧНИЙ ЦЕНТР""",44839534,Первинна,Приватна (без ФОП),d7083440@gmail.com,https://likarporuch.com.ua,+380977083440,Коритцева Ольга Олександрівна,ХАРКІВСЬКА,ХАРКІВ,"Україна, 61052, Харківська обл., місто Харків, вул. Благовіщенська, будинок 30, офіс 1 поверх",,
d8744db0-45e6-4868-80f8-2f5b255b606c,ТИРСІН ОЛЕКСАНДР ВОЛОДИМИРОВИЧ,ФОП,Первинна,ФОП,medchentrhorol@gmail.com,"",+380663685036,Тирсін Олександр Володимирович,ПОЛТАВСЬКА,ХОРОЛ,"Україна, 37800, Полтавська обл., Хорольський р-н, місто Хорол, ВУЛИЦЯ НЕБЕСНОЇ СОТНІ, будинок 81/2, квартира 12",49.7840559,33.2761864
53344b90-8109-4600-b5af-5ad03a14193a,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БАГАТОПРОФІЛЬНА ЛІКАРНЯ"" ТИВРІВСЬКОЇ СЕЛИЩНОЇ РАДИ",01982689,Спеціалізована,Комунальна,tyvriv_crl@ukr.net,"",+380435521234,Малішевська Леоніла Миколаївна,ВІННИЦЬКА,ТИВРІВ,"Україна, 23300, Вінницька обл., Вінницький р-н, селище міського типу Тиврів, вул.Шевченка, будинок 2А",49.0138268,28.5020016
94aabe3b-871b-47bb-8f6b-0dd01207b0c5,АЗАРОВА СВІТЛАНА МИКОЛАЇВНА,ФОП,Первинна,ФОП,azarovclinic@gmail.com,"",+380937445888,Азарова Світлана Миколаївна,КИЇВСЬКА,ГОРЕНИЧІ,"Україна, 08114, Київська обл., Бучанський р-н, село Гореничі, садове товариство ""Ветеран"" садівниче товариство, будинок 104",50.5439471,30.1488136
8fdb1613-3c19-491c-bdbb-7a124cb5f8c7,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДОБРОПІЛЬСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ДОБРОПІЛЬСЬКОЇ МІСЬКОЇ РАДИ",37755220,Первинна,Комунальна,cpmsd.dobr@ukr.net,http://dcpmsd.dn.ua,+380627725303,Козенятко Ірина Іванівна,ДОНЕЦЬКА,ДОБРОПІЛЛЯ,"Україна, 85000, Донецька обл., місто Добропілля, ВУЛИЦЯ ПЕРШОТРАВНЕВА, будинок 75",48.462386,37.0799214
391bf1a0-55b6-431c-9cc9-0ecf89d7584c,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СТОРОЖИНЕЦЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ"" СТОРОЖИНЕЦЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІВЕЦЬКОГО РАЙОНУ ЧЕРНІВЕЦЬКОЇ ОБЛАСТІ",02005869,Спеціалізована,Комунальна,crl-str@med.cv.ua,likarnya.cv.ua,+380506763253,Войцеховський Олександр Францович,ЧЕРНІВЕЦЬКА,СТОРОЖИНЕЦЬ,"Україна, 59000, Чернівецька обл., Сторожинецький р-н, місто Сторожинець, ВУЛИЦЯ ВИДИНІВСЬКОГО, будинок 20",48.162699,25.7196571
0a3ebc27-51d7-4e64-b203-b7c6aca55d26,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №11"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ",37899757,Спеціалізована,Комунальна,2tsentr11kashtan@gmail.com,"",+380567943507,Тихоненко Світлана Михайлівна,ДНІПРОПЕТРОВСЬКА,ДНІПРО,"Україна, 49080, Дніпропетровська обл., місто Дніпро, ВУЛИЦЯ ВИСОЦЬКОГО, будинок 2-А",48.5102903,34.9872746
8c5b679d-e83d-49d8-bbe6-0720c4831f0e,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БІЛЕНЬКІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ЗАПОРІЗЬКОГО РАЙОНУ ЗАПОРІЗЬКОЇ ОБЛАСТІ",41428779,Первинна,Комунальна,bilcpmsd@ukr.net,"","+380671376007, +380671376007",Санакоєва Людмила Семенівна,ЗАПОРІЗЬКА,БІЛЕНЬКЕ,"Україна, 70441, Запорізька обл., Запорізький р-н, село Біленьке, ВУЛИЦЯ ЦЕНТРАЛЬНА, будинок 25А",47.6308102,35.0338777
141b9125-83fe-4cd0-99e0-063b6cc97208,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""СУМИХІМПРОМ""",05766356,Спеціалізована,Приватна (без ФОП),medsanchast@sumykhimprom.org.ua,"",+380542683838,Тетьоркін Олег Володимирович,СУМСЬКА,СУМИ,"Україна, 40003, Сумська обл., місто Суми, ВУЛИЦЯ ХАРКІВСЬКА, П/В 12",50.9032251,34.8129516
97456d46-8bf1-4a58-a65a-f00f6bd550e1,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ОБЛАСНИЙ ЗАКЛАД З НАДАННЯ ПСИХІАТРИЧНОЇ ДОПОМОГИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСНОЇ РАДИ""",01993115,Спеціалізована,Комунальна,if_oznpd@ukr.net,"",+380342547487,Налужний Василь Степанович,ІВАНО-ФРАНКІВСЬКА,ІВАНО-ФРАНКІВСЬК,"Україна, 76010, Івано-Франківська обл., місто Івано-Франківськ, ВУЛИЦЯ МЛИНАРСЬКА, будинок 21",48.9282699,24.6909043
56122a47-397d-4e49-a861-d079a2e19ed5,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 3"" ДЕСНЯНСЬКОГО РАЙОНУ М. КИЄВА",38960413,Спеціалізована,Комунальна,pol3desn@ukr.net,"",+380445138240,Шугалевич Олег Вікторович,М.КИЇВ,КИЇВ,"Україна, 02156, місто Київ, ВУЛИЦЯ МАТЕЮКА, будинок 3",50.4691252,30.6343628
a285a35f-727f-4594-8a58-de9dbb06e5c3,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""НИЖНЬОСІРОГОЗЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",37949226,Первинна,Комунальна,nc.centrgo@ukr.net,"","+380665722432, +380554021051",НЕПОМНЯЩА ЛЮДМИЛА АНАТОЛІЇВНА,ХЕРСОНСЬКА,НИЖНІ СІРОГОЗИ,"Україна, 74701, Херсонська обл., Нижньосірогозький р-н, селище міського типу Нижні Сірогози, ВУЛИЦЯ ТАВРІЙСЬКА, будинок 1",46.8422004,34.3648344
2295b882-dc11-4fcc-86fc-265e3083e4fb,"Підприємство Миколаївської обласної організації Товариства Червоного Хреста України ""Шпиталь Українського Червоного Хреста""",43862321,Первинна,Приватна (без ФОП),mk@redcross.org.ua,"",+380956189390,Чугін Артур Олександрович,МИКОЛАЇВСЬКА,МИКОЛАЇВ,"Україна, 54029, Миколаївська обл., місто Миколаїв, пр.Центральний, будинок 21",46.9677600,31.9704203
dd2a8369-a8db-4910-ab89-6cb7576895ea,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО "" БОЛЕХІВСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ"" БОЛЕХІВСЬКОЇ МІСЬКОЇ РАДИ ІВАНО - ФРАНКІВСЬКОЇ ОБЛАСТІ",01993440,Спеціалізована,Комунальна,bol-hospital@bolekhiv-rada.gov.ua,"",+380953175418,Мазур Юрій Йосифович,ІВАНО-ФРАНКІВСЬКА,БОЛЕХІВ,"Україна, 77200, Івано-Франківська обл., місто Болехів, ВУЛИЦЯ  КОНОВАЛЬЦЯ, будинок 2",49.0678166,23.8560203
43955c8c-32bf-4bf8-af2a-8b641ead47a3,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КОРСУНЬ-ШЕВЧЕНКІВСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ"" КОРСУНЬ-ШЕВЧЕНКІВСЬКОЇ МІСЬКОЇ РАДИ ЧЕРКАСЬКОЇ ОБЛАСТІ",02005349,Спеціалізована,Комунальна,k_sh_crl@ukr.net,"",+380984645411,Матвієнко Олександр Олександрович,ЧЕРКАСЬКА,КОРСУНЬ-ШЕВЧЕНКІВСЬКИЙ,"Україна, 19402, Черкаська обл., Корсунь-Шевченківський р-н, місто Корсунь-Шевченківський, ВУЛИЦЯ ЯРОСЛАВА МУДРОГО, будинок 120",49.4216768,31.2765127
7cba975c-4af5-4870-8546-43aca59cef8b,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ''ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ІВАНЕ-ПУСТЕНСЬКОЇ СІЛЬСЬКОЇ РАДИ'',44066008,Первинна,Комунальна,knp_cpmsd_ipsr@ukr.net,"",+380673075346,Кіцак Ігор Васильович,ТЕРНОПІЛЬСЬКА,ІВАНЕ-ПУСТЕ,"Україна, 48748, Тернопільська обл., Чортківський р-н, село Іване-Пусте, вул.Шевченка Т.Г., будинок 65",48.6416227,26.1828792
d2f77eee-503f-4412-8a41-eed47d1d7f84,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ № 6"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ",01985127,Спеціалізована,Комунальна,viktoria.kulyk2019@gmail.com,"",+380674230332,Кулик Вікторія Вікторівна,ДНІПРОПЕТРОВСЬКА,ДНІПРО,"Україна, 49064, Дніпропетровська обл., місто Дніпро, ВУЛИЦЯ КАРАВАЄВА, будинок 68",48.4600381,34.9704427
2e93f26c-0aac-4398-9203-f3803756154b,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МИКОЛАЇВСЬКИЙ ОБЛАСНИЙ ЦЕНТР ПАЛІАТИВНОЇ ДОПОМОГИ ТА ІНТЕГРОВАНИХ ПОСЛУГ"" МИКОЛАЇВСЬКОЇ ОБЛАСНОЇ РАДИ",32884704,Первинна,Комунальна,pmocpdip@ukr.net,"",+380512489719,Коломієць Лариса Сергіївна,МИКОЛАЇВСЬКА,МИКОЛАЇВ,"Україна, 54003, Миколаївська обл., місто Миколаїв, ВУЛИЦЯ ПОТЬОМКІНСЬКА, будинок 138-Б",46.9677696,32.0082796
e930d07c-facc-47a7-b56b-507ce47077d0,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МОНАСТИРИСЬКА МІСЬКА ЛІКАРНЯ"" МОНАСТИРИСЬКОЇ МІСЬКОЇ РАДИ",36338715,Спеціалізована,Комунальна,moncrl@ukr.net,www.monastr.crl.net.ua,+380355521609,Лисик Віктор Іванович,ТЕРНОПІЛЬСЬКА,МОНАСТИРИСЬКА,"Україна, 48301, Тернопільська обл., Монастириський р-н, місто Монастириська, ВУЛИЦЯ ШЕВЧЕНКА, будинок 29",49.090503,25.1679039
fbdf1518-6c74-4819-87fd-7a79f6337c5f,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БІЛОКУРАКИНСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ""",01983559,Спеціалізована,Комунальна,knpbil.bl@gmail.com,"",+380668036307,Радіонова Ольга Миколаївна,ЛУГАНСЬКА,БІЛОКУРАКИНЕ,"Україна, 92202, Луганська обл., Сватівський р-н, селище міського типу Білокуракине, вул.Центральна, будинок 72",49.5296544,38.7329968
d2668b90-1f8e-408c-9672-7bba0acdaf69,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""СЕМЕНІВСЬКА МІСЬКА ЛІКАРНЯ"" СЕМЕНІВСЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ",02006509,Спеціалізована,Комунальна,sem_crl+2@ukr.net,semenivska.crl.net.ua,+380681075095,Янченко Людмила Володимирівна,ЧЕРНІГІВСЬКА,СЕМЕНІВКА,"Україна, 15400, Чернігівська обл., Семенівський р-н, місто Семенівка, ВУЛИЦЯ ЛІКАРНЯНИЙ ХУТОРОК, будинок 2",52.1790345,32.5717631
0b11e1bc-54df-4c30-87e1-be9265c0bdc8,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КРОЛЕВЕЦЬКА ЛІКАРНЯ"" КРОЛЕВЕЦЬКОЇ МІСЬКОЇ РАДИ",02007549,Спеціалізована,Комунальна,crlkrolevets@ukr.net,"",+380545351533,Побивайло  Сергій  Вікторович,СУМСЬКА,КРОЛЕВЕЦЬ,"Україна, 41300, Сумська обл., Кролевецький р-н, місто Кролевець, БУЛЬВАР ШЕВЧЕНКА, будинок 57",51.5390453,33.3653211
014e7ccc-f530-4aa4-b0e9-40549b638abf,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЦЕНТР.МЕД""",44150141,Первинна,Приватна (без ФОП),clinic@centrmed.com.ua,centrmed.com.ua,+380671040103,Клименко Алла Ігорівна,ОДЕСЬКА,ОДЕСА,"Україна, 65023, Одеська обл., місто Одеса, вул.Новосельського, будинок 64",46.4838082,30.7227599
118a7a0b-82c0-4996-a4cc-fe3c30c89aae,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""КАНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" КАНІВСЬКОЇ МІСЬКОЇ РАДИ ЧЕРКАСЬКОЇ ОБЛАСТІ",38682646,Спеціалізована,Комунальна,kaniv_center_tender@ukr.net,https://kaniv-centr.pmsd.org.ua,+380473635505,ГОРЬОВА НАТАЛІЯ ВАСИЛІВНА,ЧЕРКАСЬКА,КАНІВ,"Україна, 19003, Черкаська обл., Черкаський р-н, місто Канів, вул.Успенська, будинок 15",49.7520211,31.4563221
d9b32715-201f-4ae5-8db1-10db0cd4d361,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ПРИАЗОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",38732974,Первинна,Комунальна,knpprcpmsd@gmail.com,"",+380678803554,Бородіна Катерина Костянтинівна,ЗАПОРІЗЬКА,ПРИАЗОВСЬКЕ,"Україна, 72401, Запорізька обл., Мелітопольський р-н, селище міського типу Приазовське, вул.Покровська, будинок 33",46.7348714,35.6425893
a845b88b-6440-456b-8a2b-c1331691d993,ПРОКОПОВА ДІАНА ІВАНІВНА,ФОП,Первинна,ФОП,prokopovadiana25@gmail.com,"",+380976602397,Прокопова Діана Іванівна,ХМЕЛЬНИЦЬКА,КАМ'ЯНКА,"Україна, 32307, Хмельницька обл., Кам'янець-Подільський р-н, село Кам'янка, ВУЛИЦЯ ШКІЛЬНА, будинок 6А, квартира 2",48.676328,26.6030845
d22b2bd5-635a-4ed7-bccb-6344e902c170,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО БЕЗДРИЦЬКОЇ СІЛЬСЬКОЇ РАДИ ""АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ С.ТОКАРІ""",41072589,Первинна,Комунальна,azpsmtokari@ukr.net,"",+380542695820,Цукан Ніна Іванівна,СУМСЬКА,ТОКАРІ,"Україна, 42334, Сумська обл., Сумський р-н, село Токарі, ВУЛИЦЯ ШКІЛЬНА, будинок 1 Б",50.9168996,34.8962749
362bcb04-c9ad-48af-a829-2c65cd9a99b3,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВИШКІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ІМЕНІ ОЛЕКСАНДРА ГРІНБЕРГЕРА"" ",44483057,Первинна,Комунальна,visklikarnya@meta.ua,"",+380679255561,Гайович Михайло Петрович,ЗАКАРПАТСЬКА,ВИШКОВО,"Україна, 90454, Закарпатська обл., Хустський р-н, селище міського типу Вишково, пл.Центральна, будинок 17",48.029128,23.4322848
b60ad6ca-8e27-49b9-b860-4e7efd6e40b9,ТКАЧ ЮЛІЯ ОЛЕКСАНДРІВНА,ФОП,Первинна,ФОП,julicka1995@ukr.net,"",+380966462626,Ткач Юлія Олександрівна,ВІННИЦЬКА,ЯМПІЛЬ,"Україна, 24500, Вінницька обл., Могилів-Подільський р-н, місто Ямпіль, вул.Горіхова, будинок 8",48.2441219,28.2765218
2caf9f78-9d07-413a-8e77-243aef9daf0e,СЕРЕДИЧ ЛІЛІЯ ПЕТРІВНА,ФОП,Первинна,ФОП,minipoliklinika@gmail.com,"",+380673279020,Середич Лілія Петрівна,ЛЬВІВСЬКА,ЛЬВІВ,"Україна, 79035, Львівська обл., місто Львів, вул.Миська Еммануїла, будинок 42, приміщення 1",49.8326509,24.0676963
1dbca530-954f-45f3-ab4a-189107580e0a,ГОЛОБОКА ГАЛИНА ОЛЕКСАНДРІВНА,ФОП,Спеціалізована,ФОП,medgoloboka2018@gmail.com,"",+380676565405,Голобока Галина Олександрівна,ДНІПРОПЕТРОВСЬКА,КАМ’ЯНСЬКЕ,"Україна, 51928, Дніпропетровська обл., місто Кам’янське, БУЛЬВАР НЕЗАЛЕЖНОСТІ, будинок 9, квартира 65",48.5206127,34.6160839
