hromada_code,hromada_name,subject,mean_score,n_didnt_pass,n,pct_didnt_pass
UA68060170000075276,Нетішинська,Math,143.28313253012047,48,214,0.22429906542056074
UA68060170000075276,Нетішинська,UML,147.17880794701986,5,156,0.03205128205128205
UA68060170000075276,Нетішинська,Ukr,151.46320346320346,8,239,0.03347280334728033
UA68060190000075749,Плужненська,Eng,157.33333333333334,1,4,0.25
UA68060190000075749,Плужненська,Hist,129.28,6,31,0.1935483870967742
UA68060190000075749,Плужненська,Math,127.23809523809524,9,30,0.3
UA68060190000075749,Плужненська,UML,135.53846153846155,3,29,0.10344827586206896
UA68060190000075749,Плужненська,Ukr,135.24137931034483,2,31,0.06451612903225806
UA68060210000095851,Полонська,Eng,147.4,5,85,0.058823529411764705
UA68060210000095851,Полонська,Hist,141.80882352941177,24,160,0.15
UA68060210000095851,Полонська,Math,146.61068702290078,42,173,0.24277456647398843
UA68060210000095851,Полонська,UML,151.0568862275449,12,179,0.0670391061452514
UA68060210000095851,Полонська,Ukr,151.41062801932367,14,221,0.06334841628959276
UA68060230000028195,Понінківська,Eng,142.4,0,10,0
UA68060230000028195,Понінківська,Hist,146.35714285714286,0,14,0
UA68060230000028195,Понінківська,Math,144.11111111111111,8,17,0.47058823529411764
UA68060230000028195,Понінківська,UML,154.46875,1,17,0.058823529411764705
UA68060230000028195,Понінківська,Ukr,153.56521739130434,0,23,0
UA68060250000078635,Сахновецька,Eng,112.75,1,5,0.2
UA68060250000078635,Сахновецька,Hist,121.32142857142857,4,32,0.125
UA68060250000078635,Сахновецька,Math,126.125,13,29,0.4482758620689655
UA68060250000078635,Сахновецька,UML,129.3913043478261,0,23,0
UA68060250000078635,Сахновецька,Ukr,132.5483870967742,3,34,0.08823529411764706
UA68060270000042174,Славутська,Eng,148.21804511278197,16,149,0.10738255033557047
UA68060270000042174,Славутська,Hist,146.29146919431278,25,236,0.1059322033898305
UA68060270000042174,Славутська,Math,143.91964285714286,76,300,0.25333333333333335
UA68060270000042174,Славутська,UML,151.90384615384616,5,265,0.018867924528301886
UA68060270000042174,Славутська,Ukr,153.66268656716417,3,338,0.008875739644970414
UA68060290000039941,Судилківська,Eng,129.08333333333334,2,14,0.14285714285714285
UA68060290000039941,Судилківська,Hist,126.90697674418605,15,58,0.25862068965517243
UA68060290000039941,Судилківська,Math,122.26666666666667,26,56,0.4642857142857143
UA68060290000039941,Судилківська,UML,138.1547619047619,9,51,0.17647058823529413
UA68060290000039941,Судилківська,Ukr,138.8846153846154,12,64,0.1875
UA68060310000022172,Улашанівська,Eng,108,1,3,0.3333333333333333
UA68060310000022172,Улашанівська,Hist,133.1818181818182,1,12,0.08333333333333333
UA68060310000022172,Улашанівська,Math,131.25,9,17,0.5294117647058824
UA68060310000022172,Улашанівська,UML,133.7058823529412,1,18,0.05555555555555555
UA68060310000022172,Улашанівська,Ukr,130.22727272727272,0,22,0
UA68060330000029010,Шепетівська,Eng,145.48888888888888,5,140,0.03571428571428571
UA68060330000029010,Шепетівська,Hist,137.4742268041237,26,220,0.11818181818181818
UA68060330000029010,Шепетівська,Math,140.72486772486772,67,256,0.26171875
UA68060330000029010,Шепетівська,UML,145.41737288135593,8,244,0.03278688524590164
UA68060330000029010,Шепетівська,Ukr,147.9009584664537,12,325,0.036923076923076927
UA68060350000035460,Ямпільська,Eng,135.33333333333334,0,3,0
UA68060350000035460,Ямпільська,Hist,143.05,0,20,0
UA68060350000035460,Ямпільська,Math,137.14285714285714,4,11,0.36363636363636365
UA68060350000035460,Ямпільська,UML,146.47619047619048,0,21,0
UA68060350000035460,Ямпільська,Ukr,146.28571428571428,0,21,0
UA71020010000037786,Бужанська,Eng,116,0,2,0
UA71020010000037786,Бужанська,Hist,131.8181818181818,4,15,0.26666666666666666
UA71020010000037786,Бужанська,Math,124.66666666666667,5,17,0.29411764705882354
UA71020010000037786,Бужанська,UML,127.53846153846153,0,13,0
UA71020010000037786,Бужанська,Ukr,130.3125,1,17,0.058823529411764705
UA71020030000059581,Ватутінська,Eng,141.03125,7,39,0.1794871794871795
UA71020030000059581,Ватутінська,Hist,130.51111111111112,15,60,0.25
UA71020030000059581,Ватутінська,Math,129.20833333333334,25,73,0.3424657534246575
UA71020030000059581,Ватутінська,UML,136.07432432432432,6,80,0.075
UA71020030000059581,Ватутінська,Ukr,136.0744680851064,5,99,0.050505050505050504
UA71020050000074004,Виноградська,Eng,128,1,4,0.25
UA71020050000074004,Виноградська,Hist,120.53846153846153,5,18,0.2777777777777778
UA71020050000074004,Виноградська,Math,138,6,18,0.3333333333333333
UA71020050000074004,Виноградська,UML,136.41176470588235,4,21,0.19047619047619047
UA71020050000074004,Виноградська,Ukr,133.88888888888889,3,21,0.14285714285714285
UA71020070000078820,Вільшанська,Eng,133,0,6,0
UA71020070000078820,Вільшанська,Hist,145.04,2,27,0.07407407407407407
UA71020070000078820,Вільшанська,Math,136.36363636363637,8,30,0.26666666666666666
UA71020070000078820,Вільшанська,UML,163.97727272727272,0,22,0
UA71020070000078820,Вільшанська,Ukr,155.9,1,31,0.03225806451612903
UA71020090000047211,Водяницька,Eng,127,0,1,0
UA71020090000047211,Водяницька,Hist,133.77777777777777,0,9,0
UA71020090000047211,Водяницька,Math,117.8,5,10,0.5
UA71020090000047211,Водяницька,UML,135.9,0,10,0
UA71020090000047211,Водяницька,Ukr,132.5,0,10,0
UA71020110000015834,Єрківська,Eng,129.54545454545453,5,16,0.3125
UA71020110000015834,Єрківська,Hist,120.57142857142857,5,26,0.19230769230769232
UA71020110000015834,Єрківська,Math,127.42857142857143,10,24,0.4166666666666667
UA71020110000015834,Єрківська,UML,133.03703703703704,6,33,0.18181818181818182
UA71020110000015834,Єрківська,Ukr,133.06451612903226,6,37,0.16216216216216217
UA71020130000086047,Звенигородська,Eng,139.7941176470588,18,86,0.20930232558139536
UA71020130000086047,Звенигородська,Hist,133.42,20,120,0.16666666666666666
UA71020130000086047,Звенигородська,Math,134.6153846153846,58,149,0.38926174496644295
UA71020130000086047,Звенигородська,UML,145.1290322580645,8,132,0.06060606060606061
UA71020130000086047,Звенигородська,Ukr,144.2051282051282,11,167,0.0658682634730539
UA71020150000082849,Катеринопільська,Eng,143.64285714285714,5,19,0.2631578947368421
UA71020150000082849,Катеринопільська,Hist,128.70833333333334,12,60,0.2
UA71020150000082849,Катеринопільська,Math,132.88095238095238,25,67,0.373134328358209
UA71020150000082849,Катеринопільська,UML,140.18852459016392,3,64,0.046875
UA71020150000082849,Катеринопільська,Ukr,138.35294117647058,4,72,0.05555555555555555
UA71020170000024193,Лип’янська,Eng,143,0,1,0
UA71020170000024193,Лип’янська,Hist,112,1,2,0.5
UA71020170000024193,Лип’янська,Math,140,2,4,0.5
UA71020170000024193,Лип’янська,UML,140.33333333333334,0,3,0
UA71020170000024193,Лип’янська,Ukr,141.33333333333334,0,3,0
UA71020190000034403,Лисянська,Eng,141.4,3,13,0.23076923076923078
UA71020190000034403,Лисянська,Hist,137.1875,5,37,0.13513513513513514
UA71020190000034403,Лисянська,Math,131.74074074074073,8,35,0.22857142857142856
UA71020190000034403,Лисянська,UML,144.6153846153846,1,40,0.025
UA71020190000034403,Лисянська,Ukr,147,2,46,0.043478260869565216
UA71020210000030936,Матусівська,Eng,108,1,3,0.3333333333333333
UA71020210000030936,Матусівська,Hist,126.8,1,6,0.16666666666666666
UA71020210000030936,Матусівська,Math,117.25,3,7,0.42857142857142855
UA71020210000030936,Матусівська,UML,135.4,0,5,0
UA71020210000030936,Матусівська,Ukr,126.33333333333333,0,9,0
UA71020230000095267,Мокрокалигірська,Eng,130.33333333333334,1,4,0.25
UA71020230000095267,Мокрокалигірська,Hist,138.1578947368421,2,21,0.09523809523809523
UA71020230000095267,Мокрокалигірська,Math,132.76923076923077,8,21,0.38095238095238093
UA71020230000095267,Мокрокалигірська,UML,153.61363636363637,1,23,0.043478260869565216
UA71020230000095267,Мокрокалигірська,Ukr,152.5909090909091,1,23,0.043478260869565216
UA71020250000078192,Селищенська,Eng,102,0,1,0
UA71020250000078192,Селищенська,Hist,134,1,15,0.06666666666666667
UA71020250000078192,Селищенська,Math,130.69230769230768,3,16,0.1875
UA71020250000078192,Селищенська,UML,142,2,14,0.14285714285714285
UA71020250000078192,Селищенська,Ukr,135.73333333333332,1,16,0.0625
UA71020270000021083,Стеблівська,Eng,162.16666666666666,1,7,0.14285714285714285
UA71020270000021083,Стеблівська,Hist,140.89285714285714,3,31,0.0967741935483871
UA71020270000021083,Стеблівська,Math,129.76923076923077,7,20,0.35
UA71020270000021083,Стеблівська,UML,148.8793103448276,0,29,0
UA71020270000021083,Стеблівська,Ukr,147.8709677419355,3,34,0.08823529411764706
UA71020290000032540,Тальнівська,Eng,136.25,5,49,0.10204081632653061
UA71020290000032540,Тальнівська,Hist,135.40277777777777,11,83,0.13253012048192772
UA71020290000032540,Тальнівська,Math,133.02898550724638,24,93,0.25806451612903225
UA71020290000032540,Тальнівська,UML,141.74137931034483,4,91,0.04395604395604396
UA71020290000032540,Тальнівська,Ukr,146.16363636363636,15,125,0.12
UA71020310000027379,Шевченківська,Eng,128.22222222222223,0,9,0
UA71020310000027379,Шевченківська,Hist,140.11764705882354,1,18,0.05555555555555555
UA71020310000027379,Шевченківська,Math,127.46153846153847,2,15,0.13333333333333333
UA71020310000027379,Шевченківська,UML,159.27272727272728,0,22,0
UA71020310000027379,Шевченківська,Ukr,153.43478260869566,0,23,0
UA71020330000027449,Шполянська,Eng,142.61702127659575,2,49,0.04081632653061224
UA71020330000027449,Шполянська,Hist,134.91322314049586,24,145,0.16551724137931034
UA71020330000027449,Шполянська,Math,135.75,62,166,0.37349397590361444
UA71020330000027449,Шполянська,UML,145.45112781954887,16,149,0.10738255033557047
UA71020330000027449,Шполянська,Ukr,143.30167597765364,15,194,0.07731958762886598
UA71040010000032874,Великохутірська,Eng,106,0,1,0
UA71040010000032874,Великохутірська,Hist,131.33333333333334,3,6,0.5
UA71040010000032874,Великохутірська,Math,132,3,6,0.5
UA71040010000032874,Великохутірська,UML,128.4,0,5,0
UA71040010000032874,Великохутірська,Ukr,128.5,0,6,0
UA71040030000055285,Вознесенська,Eng,125.9090909090909,1,12,0.08333333333333333
UA71040030000055285,Вознесенська,Hist,141.66666666666666,3,24,0.125
UA71040030000055285,Вознесенська,Math,132.86666666666667,9,24,0.375
UA71040030000055285,Вознесенська,UML,138.72727272727272,1,23,0.043478260869565216
UA71040030000055285,Вознесенська,Ukr,142.06896551724137,1,30,0.03333333333333333
UA71040050000016509,Гельмязівська,Eng,119.25,2,6,0.3333333333333333
UA71040050000016509,Гельмязівська,Hist,136.22222222222223,4,22,0.18181818181818182
UA71040050000016509,Гельмязівська,Math,133.8,5,20,0.25
UA71040050000016509,Гельмязівська,UML,144.11666666666667,2,32,0.0625
UA71040050000016509,Гельмязівська,Ukr,142.03125,3,35,0.08571428571428572
UA71040070000034468,Драбівська,Eng,148.42857142857142,0,7,0
UA71040070000034468,Драбівська,Hist,134.16666666666666,7,55,0.12727272727272726
UA71040070000034468,Драбівська,Math,133.82758620689654,18,47,0.3829787234042553
UA71040070000034468,Драбівська,UML,145.05208333333334,6,54,0.1111111111111111
UA71040070000034468,Драбівська,Ukr,146.0754716981132,6,59,0.1016949152542373
UA71040090000047664,Золотоніська,Eng,142.44594594594594,6,80,0.075
UA71040090000047664,Золотоніська,Hist,137.25,12,116,0.10344827586206896
UA71040090000047664,Золотоніська,Math,136.7719298245614,41,155,0.2645161290322581
UA71040090000047664,Золотоніська,UML,144.8320895522388,6,140,0.04285714285714286
UA71040090000047664,Золотоніська,Ukr,146.78285714285715,8,183,0.04371584699453552
UA71040110000054881,Зорівська,Hist,128.77777777777777,3,12,0.25
UA71040110000054881,Зорівська,Math,122.125,4,12,0.3333333333333333
UA71040110000054881,Зорівська,UML,135.36363636363637,0,11,0
UA71040110000054881,Зорівська,Ukr,132.3846153846154,1,14,0.07142857142857142
UA71040130000029175,Іркліївська,Eng,130.23809523809524,2,23,0.08695652173913043
UA71040130000029175,Іркліївська,Hist,141.1949152542373,4,63,0.06349206349206349
UA71040130000029175,Іркліївська,Math,133.8,13,63,0.20634920634920634
UA71040130000029175,Іркліївська,UML,140.40833333333333,2,62,0.03225806451612903
UA71040130000029175,Іркліївська,Ukr,141.71794871794873,2,80,0.025
UA71040150000026547,Новодмитрівська,Eng,133.9,3,13,0.23076923076923078
UA71040150000026547,Новодмитрівська,Hist,138.1153846153846,5,31,0.16129032258064516
UA71040150000026547,Новодмитрівська,Math,135.86363636363637,10,32,0.3125
UA71040150000026547,Новодмитрівська,UML,151.17391304347825,3,26,0.11538461538461539
UA71040150000026547,Новодмитрівська,Ukr,145.78125,4,36,0.1111111111111111
UA71040170000034734,Піщанська,Eng,145.2,0,5,0
UA71040170000034734,Піщанська,Hist,130,3,33,0.09090909090909091
UA71040170000034734,Піщанська,Math,131.625,8,32,0.25
UA71040170000034734,Піщанська,UML,140.67741935483872,3,34,0.08823529411764706
UA71040170000034734,Піщанська,Ukr,140.58823529411765,4,38,0.10526315789473684
UA71040190000080571,Чорнобаївська,Eng,140.86666666666667,5,35,0.14285714285714285
UA71040190000080571,Чорнобаївська,Hist,136.78378378378378,10,84,0.11904761904761904
UA71040190000080571,Чорнобаївська,Math,137.044776119403,25,92,0.2717391304347826
UA71040190000080571,Чорнобаївська,UML,144.57738095238096,3,87,0.034482758620689655
UA71040190000080571,Чорнобаївська,Ukr,145.16071428571428,6,118,0.05084745762711865
UA71040210000024694,Шрамківська,Eng,137.3,1,11,0.09090909090909091
UA71040210000024694,Шрамківська,Hist,130.57575757575756,9,42,0.21428571428571427
UA71040210000024694,Шрамківська,Math,125.35483870967742,16,47,0.3404255319148936
UA71040210000024694,Шрамківська,UML,143,4,29,0.13793103448275862
UA71040210000024694,Шрамківська,Ukr,141.09756097560975,7,48,0.14583333333333334
UA71060010000027807,Бабанська,Eng,144,1,3,0.3333333333333333
UA71060010000027807,Бабанська,Hist,137.0909090909091,3,14,0.21428571428571427
UA71060010000027807,Бабанська,Math,137.57142857142858,4,11,0.36363636363636365
UA71060010000027807,Бабанська,UML,141.7,1,11,0.09090909090909091
UA71060010000027807,Бабанська,Ukr,142.57142857142858,3,17,0.17647058823529413
UA71060030000053648,Баштечківська,Eng,196,0,1,0
UA71060030000053648,Баштечківська,Hist,128.8,2,17,0.11764705882352941
UA71060030000053648,Баштечківська,Math,132.23076923076923,5,18,0.2777777777777778
UA71060030000053648,Баштечківська,UML,139.78125,1,17,0.058823529411764705
UA71060030000053648,Баштечківська,Ukr,145.11764705882354,2,19,0.10526315789473684
UA71060050000056084,Буцька,Eng,138,2,4,0.5
UA71060050000056084,Буцька,Hist,135.3,5,15,0.3333333333333333
UA71060050000056084,Буцька,Math,128.57142857142858,7,14,0.5
UA71060050000056084,Буцька,UML,142.4,1,16,0.0625
UA71060050000056084,Буцька,Ukr,137.5625,1,17,0.058823529411764705
UA71060070000098837,Дмитрушківська,Eng,123.45454545454545,4,15,0.26666666666666666
UA71060070000098837,Дмитрушківська,Hist,131.09375,6,38,0.15789473684210525
UA71060070000098837,Дмитрушківська,Math,123.23076923076923,14,40,0.35
UA71060070000098837,Дмитрушківська,UML,135.475,2,42,0.047619047619047616
UA71060070000098837,Дмитрушківська,Ukr,134.6888888888889,1,46,0.021739130434782608
UA71060090000088339,Жашківська,Eng,138.4468085106383,4,51,0.0784313725490196
UA71060090000088339,Жашківська,Hist,137.54744525547446,33,170,0.19411764705882353
UA71060090000088339,Жашківська,Math,134.5164835164835,77,168,0.4583333333333333
UA71060090000088339,Жашківська,UML,143.36092715231788,15,166,0.09036144578313253
UA71060090000088339,Жашківська,Ukr,142.49714285714285,21,196,0.10714285714285714
UA71060110000085867,Іваньківська,Eng,179,2,4,0.5
UA71060110000085867,Іваньківська,Hist,147.4,1,11,0.09090909090909091
UA71060110000085867,Іваньківська,Math,139.30769230769232,2,15,0.13333333333333333
UA71060110000085867,Іваньківська,UML,143.78571428571428,0,14,0
UA71060110000085867,Іваньківська,Ukr,143,0,17,0
UA71060130000099511,Ладижинська,Eng,144.5,0,10,0
UA71060130000099511,Ладижинська,Hist,132,5,26,0.19230769230769232
UA71060130000099511,Ладижинська,Math,141.85714285714286,11,25,0.44
UA71060130000099511,Ладижинська,UML,144.59259259259258,1,28,0.03571428571428571
UA71060130000099511,Ладижинська,Ukr,142.86666666666667,1,31,0.03225806451612903
UA71060150000062190,Маньківська,Eng,147.66666666666666,13,52,0.25
UA71060150000062190,Маньківська,Hist,131.15584415584416,11,88,0.125
UA71060150000062190,Маньківська,Math,133.93846153846152,40,105,0.38095238095238093
UA71060150000062190,Маньківська,UML,143,13,108,0.12037037037037036
UA71060150000062190,Маньківська,Ukr,141.24107142857142,9,121,0.0743801652892562
UA71060170000092613,Монастирищенська,Eng,140.7741935483871,9,71,0.1267605633802817
UA71060170000092613,Монастирищенська,Hist,134.68316831683168,26,127,0.2047244094488189
UA71060170000092613,Монастирищенська,Math,139.0721649484536,46,143,0.32167832167832167
UA71060170000092613,Монастирищенська,UML,143.45488721804512,10,143,0.06993006993006994
UA71060170000092613,Монастирищенська,Ukr,141.4625850340136,12,159,0.07547169811320754
UA71060190000086831,Паланська,Eng,145.88888888888889,3,12,0.25
UA71060190000086831,Паланська,Hist,135.46875,8,40,0.2
UA71060190000086831,Паланська,Math,139.53333333333333,15,30,0.5
UA71060190000086831,Паланська,UML,140.1125,2,42,0.047619047619047616
UA71060190000086831,Паланська,Ukr,138.73809523809524,3,45,0.06666666666666667
UA71060210000032972,Уманська,Eng,147.00371747211895,20,289,0.06920415224913495
UA71060210000032972,Уманська,Hist,144.20341614906832,43,365,0.1178082191780822
UA71060210000032972,Уманська,Math,143.16333333333333,104,404,0.25742574257425743
UA71060210000032972,Уманська,UML,149.68686868686868,12,408,0.029411764705882353
UA71060210000032972,Уманська,Ukr,150.8498985801217,18,511,0.03522504892367906
UA71060230000095772,Христинівська,Eng,127.71794871794872,11,50,0.22
UA71060230000095772,Христинівська,Hist,132.32291666666666,34,130,0.26153846153846155
UA71060230000095772,Христинівська,Math,127.56626506024097,44,127,0.3464566929133858
UA71060230000095772,Христинівська,UML,139.08715596330276,18,127,0.14173228346456693
UA71060230000095772,Христинівська,Ukr,137.35036496350364,25,162,0.15432098765432098
UA71080010000073303,Балаклеївська,Eng,146,3,8,0.375
UA71080010000073303,Балаклеївська,Hist,133.94117647058823,2,19,0.10526315789473684
UA71080010000073303,Балаклеївська,Math,130.5,5,21,0.23809523809523808
UA71080010000073303,Балаклеївська,UML,145.375,2,18,0.1111111111111111
UA71080010000073303,Балаклеївська,Ukr,143.25,1,25,0.04
UA71080030000050121,Березняківська,Eng,115.33333333333333,0,3,0
UA71080030000050121,Березняківська,Hist,126.53333333333333,11,26,0.4230769230769231
UA71080030000050121,Березняківська,Math,120,10,15,0.6666666666666666
UA71080030000050121,Березняківська,UML,128,1,17,0.058823529411764705
UA71080030000050121,Березняківська,Ukr,128.05263157894737,7,26,0.2692307692307692
UA71080050000028174,Білозірська,Eng,119.2,1,6,0.16666666666666666
UA71080050000028174,Білозірська,Hist,128.52380952380952,7,28,0.25
UA71080050000028174,Білозірська,Math,116.25,12,24,0.5
UA71080050000028174,Білозірська,UML,134.42105263157896,6,25,0.24
UA71080050000028174,Білозірська,Ukr,129.28,4,29,0.13793103448275862
UA71080070000050993,Бобрицька,Eng,100,0,1,0
UA71080070000050993,Бобрицька,Hist,130.5,1,11,0.09090909090909091
UA71080070000050993,Бобрицька,Math,127.28571428571429,5,12,0.4166666666666667
UA71080070000050993,Бобрицька,UML,139,0,10,0
UA71080070000050993,Бобрицька,Ukr,138.72727272727272,1,12,0.08333333333333333
UA71080090000075810,Будищенська,Eng,122,0,1,0
UA71080090000075810,Будищенська,Hist,130.25,2,10,0.2
UA71080090000075810,Будищенська,Math,128.4,5,10,0.5
UA71080090000075810,Будищенська,UML,134.375,1,9,0.1111111111111111
UA71080090000075810,Будищенська,Ukr,139.55555555555554,1,10,0.1
UA71080110000055395,Городищенська,Eng,139.34146341463415,4,45,0.08888888888888889
UA71080110000055395,Городищенська,Hist,137.37878787878788,13,79,0.16455696202531644
UA71080110000055395,Городищенська,Math,133.05,28,88,0.3181818181818182
UA71080110000055395,Городищенська,UML,147.13953488372093,6,92,0.06521739130434782
UA71080110000055395,Городищенська,Ukr,146.6346153846154,8,112,0.07142857142857142
UA71080130000078619,Кам’янська,Eng,136.93103448275863,5,34,0.14705882352941177
UA71080130000078619,Кам’янська,Hist,135.29032258064515,12,74,0.16216216216216217
UA71080130000078619,Кам’янська,Math,134.33928571428572,38,94,0.40425531914893614
UA71080130000078619,Кам’янська,UML,143.58552631578948,8,84,0.09523809523809523
UA71080130000078619,Кам’янська,Ukr,143.41237113402062,9,106,0.08490566037735849
UA71080150000071745,Канівська,Eng,147.10256410256412,9,87,0.10344827586206896
UA71080150000071745,Канівська,Hist,140.2840909090909,4,92,0.043478260869565216
UA71080150000071745,Канівська,Math,146.3109243697479,28,147,0.19047619047619047
UA71080150000071745,Канівська,UML,149.1637168141593,5,118,0.0423728813559322
UA71080150000071745,Канівська,Ukr,150.47619047619048,7,175,0.04
UA71080170000080118,Корсунь-Шевченківська,Eng,147.11864406779662,1,60,0.016666666666666666
UA71080170000080118,Корсунь-Шевченківська,Hist,133.88690476190476,6,90,0.06666666666666667
UA71080170000080118,Корсунь-Шевченківська,Math,140.8762886597938,14,111,0.12612612612612611
UA71080170000080118,Корсунь-Шевченківська,UML,158.95338983050848,6,124,0.04838709677419355
UA71080170000080118,Корсунь-Шевченківська,Ukr,157.66917293233084,5,138,0.036231884057971016
UA71080190000038712,Леськівська,Eng,132.5,0,14,0
UA71080190000038712,Леськівська,Hist,129.20833333333334,5,29,0.1724137931034483
UA71080190000038712,Леськівська,Math,127,16,41,0.3902439024390244
UA71080190000038712,Леськівська,UML,144.8181818181818,1,34,0.029411764705882353
UA71080190000038712,Леськівська,Ukr,143.6,1,41,0.024390243902439025
UA71080210000074132,Ліплявська,Eng,151,0,2,0
UA71080210000074132,Ліплявська,Hist,131.66666666666666,1,10,0.1
UA71080210000074132,Ліплявська,Math,131.28571428571428,1,8,0.125
UA71080210000074132,Ліплявська,UML,140.875,0,8,0
UA71080210000074132,Ліплявська,Ukr,147.1818181818182,0,11,0
UA71080230000065521,Медведівська,Eng,104,0,1,0
UA71080230000065521,Медведівська,Hist,125.75,3,7,0.42857142857142855
UA71080230000065521,Медведівська,Math,125,2,7,0.2857142857142857
UA71080230000065521,Медведівська,UML,142.6,1,6,0.16666666666666666
UA71080230000065521,Медведівська,Ukr,138.14285714285714,1,8,0.125
UA71080250000099725,Михайлівська,Hist,126.22222222222223,0,9,0
UA71080250000099725,Михайлівська,Math,111.57142857142857,5,12,0.4166666666666667
UA71080250000099725,Михайлівська,UML,130.88888888888889,3,12,0.25
UA71080250000099725,Михайлівська,Ukr,127,3,13,0.23076923076923078
UA71080270000076233,Мліївська,Eng,139.6,2,7,0.2857142857142857
UA71080270000076233,Мліївська,Hist,128.86666666666667,2,17,0.11764705882352941
UA71080270000076233,Мліївська,Math,134.68421052631578,4,23,0.17391304347826086
UA71080270000076233,Мліївська,UML,137.36363636363637,1,23,0.043478260869565216
UA71080270000076233,Мліївська,Ukr,141.625,0,24,0
UA71080290000067044,Мошнівська,Eng,132.375,3,11,0.2727272727272727
UA71080290000067044,Мошнівська,Hist,128.31034482758622,7,36,0.19444444444444445
UA71080290000067044,Мошнівська,Math,130.72222222222223,14,32,0.4375
UA71080290000067044,Мошнівська,UML,134.94871794871796,0,39,0
UA71080290000067044,Мошнівська,Ukr,136.13953488372093,1,44,0.022727272727272728
UA71080310000072487,Набутівська,Eng,136.75,2,6,0.3333333333333333
UA71080310000072487,Набутівська,Hist,132,0,9,0
UA71080310000072487,Набутівська,Math,137.77777777777777,2,11,0.18181818181818182
UA71080310000072487,Набутівська,UML,149.9090909090909,0,11,0
UA71080310000072487,Набутівська,Ukr,141.64285714285714,0,14,0
UA71080330000082129,Ротмістрівська,Eng,130.66666666666666,0,3,0
UA71080330000082129,Ротмістрівська,Hist,121.88,5,30,0.16666666666666666
UA71080330000082129,Ротмістрівська,Math,118.84615384615384,14,27,0.5185185185185185
UA71080330000082129,Ротмістрівська,UML,144.23809523809524,3,24,0.125
UA71080330000082129,Ротмістрівська,Ukr,140.3846153846154,4,30,0.13333333333333333
UA71080350000033809,Руськополянська,Eng,140.62962962962962,2,29,0.06896551724137931
UA71080350000033809,Руськополянська,Hist,131.89772727272728,10,54,0.18518518518518517
UA71080350000033809,Руськополянська,Math,135.80555555555554,32,68,0.47058823529411764
UA71080350000033809,Руськополянська,UML,142.96511627906978,7,50,0.14
UA71080350000033809,Руськополянська,Ukr,142.64615384615385,8,73,0.1095890410958904
UA71080370000064287,Сагунівська,Eng,140.2,1,11,0.09090909090909091
UA71080370000064287,Сагунівська,Hist,135.15384615384616,4,17,0.23529411764705882
UA71080370000064287,Сагунівська,Math,141.46666666666667,10,25,0.4
UA71080370000064287,Сагунівська,UML,145.1764705882353,3,20,0.15
UA71080370000064287,Сагунівська,Ukr,149.04347826086956,3,26,0.11538461538461539
UA71080390000078978,Смілянська,Eng,156.34146341463415,7,130,0.05384615384615385
UA71080390000078978,Смілянська,Hist,145.68713450292398,19,190,0.1
UA71080390000078978,Смілянська,Math,141.8578947368421,49,239,0.20502092050209206
UA71080390000078978,Смілянська,UML,153.31887755102042,5,201,0.024875621890547265
UA71080390000078978,Смілянська,Ukr,154.56435643564356,7,310,0.02258064516129032
UA71080410000061690,Степанецька,Eng,121.125,7,15,0.4666666666666667
UA71080410000061690,Степанецька,Hist,145.375,0,16,0
UA71080410000061690,Степанецька,Math,137.21052631578948,10,29,0.3448275862068966
UA71080410000061690,Степанецька,UML,146.57142857142858,0,28,0
UA71080410000061690,Степанецька,Ukr,147.21428571428572,1,29,0.034482758620689655
UA71080430000025181,Степанківська,Eng,134,1,6,0.16666666666666666
UA71080430000025181,Степанківська,Hist,132.27272727272728,4,15,0.26666666666666666
UA71080430000025181,Степанківська,Math,131.14285714285714,7,14,0.5
UA71080430000025181,Степанківська,UML,133.1764705882353,3,20,0.15
UA71080430000025181,Степанківська,Ukr,136.52631578947367,3,22,0.13636363636363635
UA71080450000083423,Тернівська,Hist,130,3,7,0.42857142857142855
UA71080450000083423,Тернівська,Math,144.33333333333334,3,6,0.5
UA71080450000083423,Тернівська,UML,139.66666666666666,3,6,0.5
UA71080450000083423,Тернівська,Ukr,138,2,7,0.2857142857142857
UA71080470000038153,Червонослобідська,Eng,158.47058823529412,0,17,0
UA71080470000038153,Червонослобідська,Hist,149.3548387096774,4,35,0.11428571428571428
UA71080470000038153,Червонослобідська,Math,148.75,7,35,0.2
UA71080470000038153,Червонослобідська,UML,149.86111111111111,0,36,0
UA71080470000038153,Червонослобідська,Ukr,151.56521739130434,4,50,0.08
UA71080490000022110,Черкаська,Eng,154.04108108108107,55,980,0.05612244897959184
UA71080490000022110,Черкаська,Hist,147.45901639344262,65,797,0.08155583437892096
UA71080490000022110,Черкаська,Math,151.2792877225867,171,1238,0.1381260096930533
UA71080490000022110,Черкаська,UML,158.7864785992218,21,1049,0.02001906577693041
UA71080490000022110,Черкаська,Ukr,159.32292358803986,21,1526,0.013761467889908258
UA71080510000028067,Чигиринська,Eng,145.73684210526315,7,45,0.15555555555555556
UA71080510000028067,Чигиринська,Hist,135.71875,17,81,0.20987654320987653
UA71080510000028067,Чигиринська,Math,135.17910447761193,30,97,0.30927835051546393
UA71080510000028067,Чигиринська,UML,147.39102564102564,4,82,0.04878048780487805
UA71080510000028067,Чигиринська,Ukr,146.06666666666666,6,111,0.05405405405405406
