register_number,start,end,active_2402,hromada_code.x,hromada_name.x,hromada_code.y,hromada_name.y
721,2021-08-01,2026-08-01,1,UA68020130000052994,Китайгородська,UA73060650000012771,Юрковецька
721,2021-08-01,2026-08-01,1,UA68020130000052994,Китайгородська,UA68020070000084437,Жванецька
721,2021-08-01,2026-08-01,1,UA68020130000052994,Китайгородська,UA68020230000069135,Слобідсько-Кульчієвецька
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA26080030000014307,Городенківська
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA26040070000065724,Бурштинська
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA61060050000068464,Борщівська
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA61060170000051011,Заліщицька
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA61060310000061998,Монастириська
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA73040130000087963,Новодністровська
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA73040170000011490,Сокирянська
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA26040250000061081,Олешанська
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA26040350000024417,Тлумацька
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA26040090000025932,Галицька
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA26040130000010870,Дубовецька
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA61060210000021722,Іване-Пустенська
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA73060090000047054,Вікнянська
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA73040030000042378,Кельменецька
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA73060210000010691,Кадубовецька
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA73040050000080963,Клішковецька
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA73040070000053425,Лівинецька
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA73040150000056182,Рукшинська
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA73060650000012771,Юрковецька
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA68020070000084437,Жванецька
721,2021-08-01,2026-08-01,1,UA68020230000069135,Слобідсько-Кульчієвецька,UA68020130000052994,Китайгородська
723,2021-07-20,2026-07-20,1,UA48040110000015580,Дорошівська,UA48040070000056126,Вознесенська
725,2021-07-20,2026-07-20,1,UA73040010000039325,Вашковецька,UA73040170000011490,Сокирянська
735,2021-08-16,2023-08-16,1,UA56060110000087064,Великоомелянська,UA56060050000010769,Білокриницька
735,2021-08-16,2023-08-16,1,UA56060050000010769,Білокриницька,UA56060110000087064,Великоомелянська
736,2021-01-01,2023-01-01,1,UA73060150000088691,Глибоцька,UA73060050000034325,Великокучурівська
736,2021-01-01,2023-01-01,1,UA73060050000034325,Великокучурівська,UA73060150000088691,Глибоцька
738,2021-08-25,2023-04-10,1,UA46060230000093092,Куликівська,UA46060130000059055,Жовківська
738,2021-08-25,2023-04-10,1,UA46060230000093092,Куликівська,UA46060110000011684,Добросинсько-Магерівська
738,2021-08-25,2023-04-10,1,UA46060110000011684,Добросинсько-Магерівська,UA46060130000059055,Жовківська
738,2021-08-25,2023-04-10,1,UA46060110000011684,Добросинсько-Магерівська,UA46060230000093092,Куликівська
742,2021-09-15,2023-12-31,1,UA44140090000072167,Новопсковська,UA44140030000070201,Білолуцька
742,2021-09-15,2023-12-31,1,UA44140030000070201,Білолуцька,UA44140090000072167,Новопсковська
745,2021-08-19,2023-04-10,1,UA12020250000010438,Слобожанська,UA12020170000068526,Обухівська
745,2021-08-19,2023-04-10,1,UA12020170000068526,Обухівська,UA12020250000010438,Слобожанська
746,2021-09-24,2025-12-31,1,UA56080090000098391,Клесівська,UA56080170000055864,Сарненська
747,2021-09-30,2023-04-10,1,UA51040050000073907,Кароліно-Бугазька,UA51100130000021533,Дальницька
747,2021-09-30,2023-04-10,1,UA51100130000021533,Дальницька,UA51040050000073907,Кароліно-Бугазька
748,2021-09-15,2023-04-10,1,UA46140090000079730,Шегинівська,UA46140030000023506,Мостиська
749,2021-10-07,2023-04-10,1,UA26040210000094444,Лисецька,UA26040310000066064,Старобогородчанська
749,2021-10-07,2023-04-10,1,UA26040210000094444,Лисецька,UA26040170000097347,Загвіздянська
749,2021-10-07,2023-04-10,1,UA26040310000066064,Старобогородчанська,UA26040210000094444,Лисецька
749,2021-10-07,2023-04-10,1,UA26040310000066064,Старобогородчанська,UA26040170000097347,Загвіздянська
749,2021-10-07,2023-04-10,1,UA26040170000097347,Загвіздянська,UA26040210000094444,Лисецька
749,2021-10-07,2023-04-10,1,UA26040170000097347,Загвіздянська,UA26040310000066064,Старобогородчанська
750,2021-09-01,2030-09-01,1,UA23100090000029171,Комиш-Зорянська,UA23100250000073490,Смирновська
751,2021-10-12,2023-04-10,1,UA46040110000093394,Підкамінська,UA46040010000033885,Бродівська
751,2021-10-12,2023-04-10,1,UA46040110000093394,Підкамінська,UA46040050000062043,Заболотцівська
751,2021-10-12,2023-04-10,1,UA46040050000062043,Заболотцівська,UA46040010000033885,Бродівська
751,2021-10-12,2023-04-10,1,UA46040050000062043,Заболотцівська,UA46040110000093394,Підкамінська
752,2021-09-15,2023-04-10,1,UA74100190000086457,Козелецька,UA74040250000063494,Ніжинська
752,2021-09-15,2023-04-10,1,UA74100190000086457,Козелецька,UA74040010000076097,Батуринська
752,2021-09-15,2023-04-10,1,UA74100190000086457,Козелецька,UA74080170000055617,Сухополов’янська
752,2021-09-15,2023-04-10,1,UA74100190000086457,Козелецька,UA74080110000023749,Парафіївська
752,2021-09-15,2023-04-10,1,UA74080170000055617,Сухополов’янська,UA74040250000063494,Ніжинська
752,2021-09-15,2023-04-10,1,UA74080170000055617,Сухополов’янська,UA74040010000076097,Батуринська
752,2021-09-15,2023-04-10,1,UA74080170000055617,Сухополов’янська,UA74100190000086457,Козелецька
752,2021-09-15,2023-04-10,1,UA74080170000055617,Сухополов’янська,UA74080110000023749,Парафіївська
752,2021-09-15,2023-04-10,1,UA74080110000023749,Парафіївська,UA74040250000063494,Ніжинська
752,2021-09-15,2023-04-10,1,UA74080110000023749,Парафіївська,UA74040010000076097,Батуринська
752,2021-09-15,2023-04-10,1,UA74080110000023749,Парафіївська,UA74100190000086457,Козелецька
752,2021-09-15,2023-04-10,1,UA74080110000023749,Парафіївська,UA74080170000055617,Сухополов’янська
754,2021-03-01,2023-12-31,1,UA14160250000075646,Удачненська,UA14160050000083011,Гродівська
754,2021-03-01,2023-12-31,1,UA14160050000083011,Гродівська,UA14160250000075646,Удачненська
755,2021-11-08,2023-04-10,1,UA51040090000096249,Лиманська,UA51040270000028361,Тузлівська
755,2021-11-08,2023-04-10,1,UA51040270000028361,Тузлівська,UA51040090000096249,Лиманська
757,2022-01-01,2024-12-31,1,UA23100030000016840,Воздвижівська,UA23100070000026535,Гуляйпільська
757,2022-01-01,2024-12-31,1,UA23100030000016840,Воздвижівська,UA23100110000028240,Малинівська
757,2022-01-01,2024-12-31,1,UA23100110000028240,Малинівська,UA23100070000026535,Гуляйпільська
757,2022-01-01,2024-12-31,1,UA23100110000028240,Малинівська,UA23100030000016840,Воздвижівська
758,2022-01-01,2024-12-31,1,UA23100030000016840,Воздвижівська,UA23100070000026535,Гуляйпільська
758,2022-01-01,2024-12-31,1,UA23100030000016840,Воздвижівська,UA23100110000028240,Малинівська
758,2022-01-01,2024-12-31,1,UA23100110000028240,Малинівська,UA23100070000026535,Гуляйпільська
758,2022-01-01,2024-12-31,1,UA23100110000028240,Малинівська,UA23100030000016840,Воздвижівська
759,2022-01-01,2024-12-31,1,UA23100030000016840,Воздвижівська,UA23100070000026535,Гуляйпільська
759,2022-01-01,2024-12-31,1,UA23100030000016840,Воздвижівська,UA23100110000028240,Малинівська
759,2022-01-01,2024-12-31,1,UA23100110000028240,Малинівська,UA23100070000026535,Гуляйпільська
759,2022-01-01,2024-12-31,1,UA23100110000028240,Малинівська,UA23100030000016840,Воздвижівська
760,2022-01-01,2024-12-31,1,UA23100030000016840,Воздвижівська,UA23100070000026535,Гуляйпільська
760,2022-01-01,2024-12-31,1,UA23100030000016840,Воздвижівська,UA23100110000028240,Малинівська
760,2022-01-01,2024-12-31,1,UA23100110000028240,Малинівська,UA23100070000026535,Гуляйпільська
760,2022-01-01,2024-12-31,1,UA23100110000028240,Малинівська,UA23100030000016840,Воздвижівська
761,2021-12-01,2023-04-10,1,UA53060250000043118,Петрівсько-Роменська,UA53060210000044776,Лютенська
762,2021-11-24,2026-11-24,1,UA51040090000096249,Лиманська,UA51040250000099866,Татарбунарська
763,2022-01-01,2023-04-10,1,UA35060150000073710,Новоукраїнська,UA35060210000019042,Рівнянська
763,2022-01-01,2023-04-10,1,UA35060150000073710,Новоукраїнська,UA35060030000099117,Глодоська
763,2022-01-01,2023-04-10,1,UA35060150000073710,Новоукраїнська,UA35060010000018331,Ганнівська
765,2021-09-01,2026-09-01,1,UA12020270000063450,Солонянська,UA12020130000022909,Новоолександрівська
765,2021-09-01,2026-09-01,1,UA12020130000022909,Новоолександрівська,UA12020270000063450,Солонянська
766,2021-09-01,2026-09-01,1,UA12020270000063450,Солонянська,UA12020090000044548,Миколаївська
766,2021-09-01,2026-09-01,1,UA12020090000044548,Миколаївська,UA12020270000063450,Солонянська
767,2021-09-01,2026-09-01,1,UA12020270000063450,Солонянська,UA12060070000012840,Гречаноподівська
767,2021-09-01,2026-09-01,1,UA12060070000012840,Гречаноподівська,UA12020270000063450,Солонянська
768,2021-09-01,2026-09-01,1,UA12020270000063450,Солонянська,UA12060150000015198,Карпівська
768,2021-09-01,2026-09-01,1,UA12060150000015198,Карпівська,UA12020270000063450,Солонянська
769,2021-09-01,2026-09-01,1,UA12020270000063450,Солонянська,UA12020290000063321,Сурсько-Литовська
769,2021-09-01,2026-09-01,1,UA12020290000063321,Сурсько-Литовська,UA12020270000063450,Солонянська
770,2021-09-01,2026-09-01,1,UA12020270000063450,Солонянська,UA12020330000076598,Чумаківська
770,2021-09-01,2026-09-01,1,UA12020330000076598,Чумаківська,UA12020270000063450,Солонянська
771,2021-09-01,2026-09-01,1,UA12020270000063450,Солонянська,UA12100130000095653,Черкаська
771,2021-09-01,2026-09-01,1,UA12100130000095653,Черкаська,UA12020270000063450,Солонянська
772,2021-09-01,2026-09-01,1,UA12020270000063450,Солонянська,UA12060010000090992,Апостолівська
773,2021-12-03,2026-12-31,1,UA46060450000037997,Щирецька,UA46060370000065608,Пустомитівська
773,2021-12-03,2026-12-31,1,UA46060450000037997,Щирецька,UA46060090000017373,Давидівська
773,2021-12-03,2026-12-31,1,UA46060450000037997,Щирецька,UA46060170000014754,Зимноводівська
773,2021-12-03,2026-12-31,1,UA46060450000037997,Щирецька,UA46060270000027170,Мурованська
773,2021-12-03,2026-12-31,1,UA46060450000037997,Щирецька,UA46060310000086550,Оброшинська
773,2021-12-03,2026-12-31,1,UA46060450000037997,Щирецька,UA46060350000036006,Підберізцівська
773,2021-12-03,2026-12-31,1,UA46060450000037997,Щирецька,UA46060410000052681,Сокільницька
773,2021-12-03,2026-12-31,1,UA46060450000037997,Щирецька,UA46060430000091455,Солонківська
773,2021-12-03,2026-12-31,1,UA46060090000017373,Давидівська,UA46060370000065608,Пустомитівська
773,2021-12-03,2026-12-31,1,UA46060090000017373,Давидівська,UA46060450000037997,Щирецька
773,2021-12-03,2026-12-31,1,UA46060090000017373,Давидівська,UA46060170000014754,Зимноводівська
773,2021-12-03,2026-12-31,1,UA46060090000017373,Давидівська,UA46060270000027170,Мурованська
773,2021-12-03,2026-12-31,1,UA46060090000017373,Давидівська,UA46060310000086550,Оброшинська
773,2021-12-03,2026-12-31,1,UA46060090000017373,Давидівська,UA46060350000036006,Підберізцівська
773,2021-12-03,2026-12-31,1,UA46060090000017373,Давидівська,UA46060410000052681,Сокільницька
773,2021-12-03,2026-12-31,1,UA46060090000017373,Давидівська,UA46060430000091455,Солонківська
773,2021-12-03,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060370000065608,Пустомитівська
773,2021-12-03,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060450000037997,Щирецька
773,2021-12-03,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060090000017373,Давидівська
773,2021-12-03,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060270000027170,Мурованська
773,2021-12-03,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060310000086550,Оброшинська
773,2021-12-03,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060350000036006,Підберізцівська
773,2021-12-03,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060410000052681,Сокільницька
773,2021-12-03,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060430000091455,Солонківська
773,2021-12-03,2026-12-31,1,UA46060270000027170,Мурованська,UA46060370000065608,Пустомитівська
773,2021-12-03,2026-12-31,1,UA46060270000027170,Мурованська,UA46060450000037997,Щирецька
773,2021-12-03,2026-12-31,1,UA46060270000027170,Мурованська,UA46060090000017373,Давидівська
773,2021-12-03,2026-12-31,1,UA46060270000027170,Мурованська,UA46060170000014754,Зимноводівська
773,2021-12-03,2026-12-31,1,UA46060270000027170,Мурованська,UA46060310000086550,Оброшинська
773,2021-12-03,2026-12-31,1,UA46060270000027170,Мурованська,UA46060350000036006,Підберізцівська
773,2021-12-03,2026-12-31,1,UA46060270000027170,Мурованська,UA46060410000052681,Сокільницька
773,2021-12-03,2026-12-31,1,UA46060270000027170,Мурованська,UA46060430000091455,Солонківська
773,2021-12-03,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060370000065608,Пустомитівська
773,2021-12-03,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060450000037997,Щирецька
773,2021-12-03,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060090000017373,Давидівська
773,2021-12-03,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060170000014754,Зимноводівська
773,2021-12-03,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060270000027170,Мурованська
773,2021-12-03,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060350000036006,Підберізцівська
773,2021-12-03,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060410000052681,Сокільницька
773,2021-12-03,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060430000091455,Солонківська
773,2021-12-03,2026-12-31,1,UA46060350000036006,Підберізцівська,UA46060370000065608,Пустомитівська
773,2021-12-03,2026-12-31,1,UA46060350000036006,Підберізцівська,UA46060450000037997,Щирецька
773,2021-12-03,2026-12-31,1,UA46060350000036006,Підберізцівська,UA46060090000017373,Давидівська
773,2021-12-03,2026-12-31,1,UA46060350000036006,Підберізцівська,UA46060170000014754,Зимноводівська
773,2021-12-03,2026-12-31,1,UA46060350000036006,Підберізцівська,UA46060270000027170,Мурованська
773,2021-12-03,2026-12-31,1,UA46060350000036006,Підберізцівська,UA46060310000086550,Оброшинська
773,2021-12-03,2026-12-31,1,UA46060350000036006,Підберізцівська,UA46060410000052681,Сокільницька
773,2021-12-03,2026-12-31,1,UA46060350000036006,Підберізцівська,UA46060430000091455,Солонківська
773,2021-12-03,2026-12-31,1,UA46060410000052681,Сокільницька,UA46060370000065608,Пустомитівська
773,2021-12-03,2026-12-31,1,UA46060410000052681,Сокільницька,UA46060450000037997,Щирецька
773,2021-12-03,2026-12-31,1,UA46060410000052681,Сокільницька,UA46060090000017373,Давидівська
773,2021-12-03,2026-12-31,1,UA46060410000052681,Сокільницька,UA46060170000014754,Зимноводівська
773,2021-12-03,2026-12-31,1,UA46060410000052681,Сокільницька,UA46060270000027170,Мурованська
773,2021-12-03,2026-12-31,1,UA46060410000052681,Сокільницька,UA46060310000086550,Оброшинська
773,2021-12-03,2026-12-31,1,UA46060410000052681,Сокільницька,UA46060350000036006,Підберізцівська
773,2021-12-03,2026-12-31,1,UA46060410000052681,Сокільницька,UA46060430000091455,Солонківська
773,2021-12-03,2026-12-31,1,UA46060430000091455,Солонківська,UA46060370000065608,Пустомитівська
773,2021-12-03,2026-12-31,1,UA46060430000091455,Солонківська,UA46060450000037997,Щирецька
773,2021-12-03,2026-12-31,1,UA46060430000091455,Солонківська,UA46060090000017373,Давидівська
773,2021-12-03,2026-12-31,1,UA46060430000091455,Солонківська,UA46060170000014754,Зимноводівська
773,2021-12-03,2026-12-31,1,UA46060430000091455,Солонківська,UA46060270000027170,Мурованська
773,2021-12-03,2026-12-31,1,UA46060430000091455,Солонківська,UA46060310000086550,Оброшинська
773,2021-12-03,2026-12-31,1,UA46060430000091455,Солонківська,UA46060350000036006,Підберізцівська
773,2021-12-03,2026-12-31,1,UA46060430000091455,Солонківська,UA46060410000052681,Сокільницька
774,2021-11-25,2025-12-31,1,UA56060090000066065,Великомежиріцька,UA56060310000066585,Корецька
775,2021-12-15,2024-10-31,1,UA23080090000051553,Мирненська,UA23080270000086363,Терпіннівська
775,2021-12-15,2024-10-31,1,UA23080090000051553,Мирненська,UA23080250000043914,Семенівська
775,2021-12-15,2024-10-31,1,UA23080090000051553,Мирненська,UA23080130000083188,Новобогданівська
775,2021-12-15,2024-10-31,1,UA23080090000051553,Мирненська,UA23080050000095009,Костянтинівська
776,2021-12-20,2022-12-20,1,UA35040290000046019,Соколівська,UA35040010000022631,Аджамська
776,2021-12-20,2022-12-20,1,UA35040290000046019,Соколівська,UA35040050000013889,Великосеверинівська
776,2021-12-20,2022-12-20,1,UA35040290000046019,Соколівська,UA35040270000084621,Первозванівська
777,2022-01-01,2025-12-31,1,UA32040170000034173,Ташанська,UA32040150000073245,Студениківська
777,2022-01-01,2025-12-31,1,UA32040170000034173,Ташанська,UA32040070000056247,Дівичківська
777,2022-01-01,2025-12-31,1,UA32040150000073245,Студениківська,UA32040170000034173,Ташанська
777,2022-01-01,2025-12-31,1,UA32040150000073245,Студениківська,UA32040070000056247,Дівичківська
777,2022-01-01,2025-12-31,1,UA32040070000056247,Дівичківська,UA32040170000034173,Ташанська
777,2022-01-01,2025-12-31,1,UA32040070000056247,Дівичківська,UA32040150000073245,Студениківська
780,2022-01-01,2022-12-31,1,UA53060270000016329,Ромоданівська,UA53060230000098362,Миргородська
781,2021-11-01,2023-04-10,1,UA53080310000072384,Новосанжарська,UA53080430000085474,Терешківська
782,2022-01-01,2024-12-31,1,UA12060290000039013,Широківська,UA12060070000012840,Гречаноподівська
782,2022-01-01,2024-12-31,1,UA12060290000039013,Широківська,UA12060150000015198,Карпівська
782,2022-01-01,2024-12-31,1,UA12060070000012840,Гречаноподівська,UA12060290000039013,Широківська
782,2022-01-01,2024-12-31,1,UA12060070000012840,Гречаноподівська,UA12060150000015198,Карпівська
782,2022-01-01,2024-12-31,1,UA12060150000015198,Карпівська,UA12060290000039013,Широківська
782,2022-01-01,2024-12-31,1,UA12060150000015198,Карпівська,UA12060070000012840,Гречаноподівська
783,2022-01-01,2022-12-31,1,UA12060290000039013,Широківська,UA12060230000032833,Новолатівська
783,2022-01-01,2022-12-31,1,UA12060230000032833,Новолатівська,UA12060290000039013,Широківська
784,2022-01-01,2024-12-31,1,UA12060290000039013,Широківська,UA12060070000012840,Гречаноподівська
784,2022-01-01,2024-12-31,1,UA12060290000039013,Широківська,UA12060150000015198,Карпівська
784,2022-01-01,2024-12-31,1,UA12060070000012840,Гречаноподівська,UA12060290000039013,Широківська
784,2022-01-01,2024-12-31,1,UA12060070000012840,Гречаноподівська,UA12060150000015198,Карпівська
784,2022-01-01,2024-12-31,1,UA12060150000015198,Карпівська,UA12060290000039013,Широківська
784,2022-01-01,2024-12-31,1,UA12060150000015198,Карпівська,UA12060070000012840,Гречаноподівська
785,2022-01-01,2022-12-31,1,UA12060290000039013,Широківська,UA12060230000032833,Новолатівська
785,2022-01-01,2022-12-31,1,UA12060230000032833,Новолатівська,UA12060290000039013,Широківська
786,2022-01-01,2024-12-31,1,UA12060290000039013,Широківська,UA12060070000012840,Гречаноподівська
786,2022-01-01,2024-12-31,1,UA12060290000039013,Широківська,UA12060150000015198,Карпівська
786,2022-01-01,2024-12-31,1,UA12060290000039013,Широківська,UA12060230000032833,Новолатівська
786,2022-01-01,2024-12-31,1,UA12060070000012840,Гречаноподівська,UA12060290000039013,Широківська
786,2022-01-01,2024-12-31,1,UA12060070000012840,Гречаноподівська,UA12060150000015198,Карпівська
786,2022-01-01,2024-12-31,1,UA12060070000012840,Гречаноподівська,UA12060230000032833,Новолатівська
786,2022-01-01,2024-12-31,1,UA12060150000015198,Карпівська,UA12060290000039013,Широківська
786,2022-01-01,2024-12-31,1,UA12060150000015198,Карпівська,UA12060070000012840,Гречаноподівська
786,2022-01-01,2024-12-31,1,UA12060150000015198,Карпівська,UA12060230000032833,Новолатівська
786,2022-01-01,2024-12-31,1,UA12060230000032833,Новолатівська,UA12060290000039013,Широківська
786,2022-01-01,2024-12-31,1,UA12060230000032833,Новолатівська,UA12060070000012840,Гречаноподівська
786,2022-01-01,2024-12-31,1,UA12060230000032833,Новолатівська,UA12060150000015198,Карпівська
787,2022-01-01,2024-12-31,1,UA12060290000039013,Широківська,UA12060070000012840,Гречаноподівська
787,2022-01-01,2024-12-31,1,UA12060290000039013,Широківська,UA12060150000015198,Карпівська
787,2022-01-01,2024-12-31,1,UA12060070000012840,Гречаноподівська,UA12060290000039013,Широківська
787,2022-01-01,2024-12-31,1,UA12060070000012840,Гречаноподівська,UA12060150000015198,Карпівська
787,2022-01-01,2024-12-31,1,UA12060150000015198,Карпівська,UA12060290000039013,Широківська
787,2022-01-01,2024-12-31,1,UA12060150000015198,Карпівська,UA12060070000012840,Гречаноподівська
788,2022-01-01,2024-12-31,1,UA12060290000039013,Широківська,UA12060070000012840,Гречаноподівська
788,2022-01-01,2024-12-31,1,UA12060290000039013,Широківська,UA12060150000015198,Карпівська
788,2022-01-01,2024-12-31,1,UA12060070000012840,Гречаноподівська,UA12060290000039013,Широківська
788,2022-01-01,2024-12-31,1,UA12060070000012840,Гречаноподівська,UA12060150000015198,Карпівська
788,2022-01-01,2024-12-31,1,UA12060150000015198,Карпівська,UA12060290000039013,Широківська
788,2022-01-01,2024-12-31,1,UA12060150000015198,Карпівська,UA12060070000012840,Гречаноподівська
789,2022-01-01,2024-12-31,1,UA12060290000039013,Широківська,UA12060070000012840,Гречаноподівська
789,2022-01-01,2024-12-31,1,UA12060290000039013,Широківська,UA12060150000015198,Карпівська
789,2022-01-01,2024-12-31,1,UA12060070000012840,Гречаноподівська,UA12060290000039013,Широківська
789,2022-01-01,2024-12-31,1,UA12060070000012840,Гречаноподівська,UA12060150000015198,Карпівська
789,2022-01-01,2024-12-31,1,UA12060150000015198,Карпівська,UA12060290000039013,Широківська
789,2022-01-01,2024-12-31,1,UA12060150000015198,Карпівська,UA12060070000012840,Гречаноподівська
790,2021-12-30,2026-12-31,1,UA46060450000037997,Щирецька,UA46060370000065608,Пустомитівська
790,2021-12-30,2026-12-31,1,UA46060450000037997,Щирецька,UA46060090000017373,Давидівська
790,2021-12-30,2026-12-31,1,UA46060450000037997,Щирецька,UA46060170000014754,Зимноводівська
790,2021-12-30,2026-12-31,1,UA46060450000037997,Щирецька,UA46060270000027170,Мурованська
790,2021-12-30,2026-12-31,1,UA46060450000037997,Щирецька,UA46060310000086550,Оброшинська
790,2021-12-30,2026-12-31,1,UA46060450000037997,Щирецька,UA46060350000036006,Підберізцівська
790,2021-12-30,2026-12-31,1,UA46060450000037997,Щирецька,UA46060410000052681,Сокільницька
790,2021-12-30,2026-12-31,1,UA46060450000037997,Щирецька,UA46060430000091455,Солонківська
790,2021-12-30,2026-12-31,1,UA46060090000017373,Давидівська,UA46060370000065608,Пустомитівська
790,2021-12-30,2026-12-31,1,UA46060090000017373,Давидівська,UA46060450000037997,Щирецька
790,2021-12-30,2026-12-31,1,UA46060090000017373,Давидівська,UA46060170000014754,Зимноводівська
790,2021-12-30,2026-12-31,1,UA46060090000017373,Давидівська,UA46060270000027170,Мурованська
790,2021-12-30,2026-12-31,1,UA46060090000017373,Давидівська,UA46060310000086550,Оброшинська
790,2021-12-30,2026-12-31,1,UA46060090000017373,Давидівська,UA46060350000036006,Підберізцівська
790,2021-12-30,2026-12-31,1,UA46060090000017373,Давидівська,UA46060410000052681,Сокільницька
790,2021-12-30,2026-12-31,1,UA46060090000017373,Давидівська,UA46060430000091455,Солонківська
790,2021-12-30,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060370000065608,Пустомитівська
790,2021-12-30,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060450000037997,Щирецька
790,2021-12-30,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060090000017373,Давидівська
790,2021-12-30,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060270000027170,Мурованська
790,2021-12-30,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060310000086550,Оброшинська
790,2021-12-30,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060350000036006,Підберізцівська
790,2021-12-30,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060410000052681,Сокільницька
790,2021-12-30,2026-12-31,1,UA46060170000014754,Зимноводівська,UA46060430000091455,Солонківська
790,2021-12-30,2026-12-31,1,UA46060270000027170,Мурованська,UA46060370000065608,Пустомитівська
790,2021-12-30,2026-12-31,1,UA46060270000027170,Мурованська,UA46060450000037997,Щирецька
790,2021-12-30,2026-12-31,1,UA46060270000027170,Мурованська,UA46060090000017373,Давидівська
790,2021-12-30,2026-12-31,1,UA46060270000027170,Мурованська,UA46060170000014754,Зимноводівська
790,2021-12-30,2026-12-31,1,UA46060270000027170,Мурованська,UA46060310000086550,Оброшинська
790,2021-12-30,2026-12-31,1,UA46060270000027170,Мурованська,UA46060350000036006,Підберізцівська
790,2021-12-30,2026-12-31,1,UA46060270000027170,Мурованська,UA46060410000052681,Сокільницька
790,2021-12-30,2026-12-31,1,UA46060270000027170,Мурованська,UA46060430000091455,Солонківська
790,2021-12-30,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060370000065608,Пустомитівська
790,2021-12-30,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060450000037997,Щирецька
790,2021-12-30,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060090000017373,Давидівська
790,2021-12-30,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060170000014754,Зимноводівська
790,2021-12-30,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060270000027170,Мурованська
790,2021-12-30,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060350000036006,Підберізцівська
790,2021-12-30,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060410000052681,Сокільницька
790,2021-12-30,2026-12-31,1,UA46060310000086550,Оброшинська,UA46060430000091455,Солонківська
790,2021-12-30,2026-12-31,1,UA46060350000036006,Підберізцівська,UA46060370000065608,Пустомитівська
790,2021-12-30,2026-12-31,1,UA46060350000036006,Підберізцівська,UA46060450000037997,Щирецька
790,2021-12-30,2026-12-31,1,UA46060350000036006,Підберізцівська,UA46060090000017373,Давидівська
790,2021-12-30,2026-12-31,1,UA46060350000036006,Підберізцівська,UA46060170000014754,Зимноводівська
