hromada_code,hromada_name,year,budget_planned,budget_executed,budget_executed_2015
UA32120090000034281,Миронівська,2019,43238.348,33456.65,20780.52795031056
UA32120090000034281,Миронівська,2020,24749.092,24605.542,14733.857485029941
UA32120090000034281,Миронівська,2021,47525.122,46552.656,23630.789847715736
UA32120110000025177,Обухівська,2018,43200,28800,18947.36842105263
UA32120130000012946,Ржищівська,2015,7061.491,6791.602,6791.602
UA32120130000012946,Ржищівська,2020,16852.219,13488.463,8076.923952095809
UA32120150000062718,Українська,2016,24879.588,24840.5976,22789.53908256881
UA32120150000062718,Українська,2017,25837.402,21045.07,16971.83064516129
UA32120150000062718,Українська,2018,24000,20750.824,13651.857894736842
UA32120150000062718,Українська,2019,22624.54,21748.602,13508.448447204968
UA32140010000049369,Бишівська,2015,416.305,414.0934,414.0934
UA32140030000074165,Боярська,2018,15531.326,10354.218,6811.98552631579
UA32140030000074165,Боярська,2019,15759.084,4818.908,2993.110559006211
UA32140030000074165,Боярська,2020,9735.256,9670.074,5790.463473053893
UA32140090000085800,Калинівська,2016,4766.369,4586.82075,4208.09243119266
UA32140090000085800,Калинівська,2017,2284.298,2181.346,1759.15
UA32140090000085800,Калинівська,2020,10309.784,9993.669,5984.232934131736
UA32140150000040954,Фастівська,2016,3516.508,3512.31156,3222.3041834862383
UA32140150000040954,Фастівська,2017,3864.184,3553.533,2865.752419354839
UA35020030000022644,Вільшанська,2015,1229.1,1227.64,1227.64
UA35020070000018243,Голованівська,2015,898.604,878.97,878.97
UA35020070000018243,Голованівська,2019,12000,10746.548,6674.87453416149
UA35020070000018243,Голованівська,2020,22762.308,16791.073,10054.534730538922
UA35020070000018243,Голованівська,2021,8633.15,8582.654,4356.6771573604065
UA35020130000045875,Новоархангельська,2016,3037.284,2811.901,2579.725688073394
UA35020130000045875,Новоархангельська,2019,2700,2156.954,1339.7229813664596
UA35020130000045875,Новоархангельська,2020,5629.085,4010.293,2401.373053892216
UA35020190000025203,Побузька,2015,461.294,461.294,461.294
UA35020190000025203,Побузька,2017,4934,4863.356,3922.0612903225806
UA35020190000025203,Побузька,2018,11560,0,0
UA35020190000025203,Побузька,2019,10400.53,5246.975,3258.990683229814
UA35020190000025203,Побузька,2020,10960.675,9003.994,5391.613173652695
UA35040010000022631,Аджамська,2015,656.11,656.11,656.11
UA35040030000074104,Бобринецька,2016,2249.19,2171.208,1991.9339449541283
UA35040110000055821,Долинська,2018,24000,0,0
UA35040110000055821,Долинська,2019,42742.488,34867.21000000001,21656.652173913048
UA35040110000055821,Долинська,2020,28292.778,3403.07,2037.7664670658685
UA35040110000055821,Долинська,2021,32621.96,31649.716,16065.845685279188
UA35040130000021732,Знам’янська,2015,8026.3279999999995,7253.344,7253.344
UA35040130000021732,Знам’янська,2021,14394.958,14350.638,7284.587817258884
UA35040190000012514,Компаніївська,2015,311.93399999999997,304.635,304.635
UA35040190000012514,Компаніївська,2016,1172.384,1082.583,993.1954128440367
UA35040210000014072,Кропивницька,2015,123452.918,117339.314,117339.314
UA35040210000014072,Кропивницька,2016,55873.96000000001,55656,51060.550458715596
UA35040210000014072,Кропивницька,2017,54307.4,54303.806000000004,43793.39193548387
UA35040210000014072,Кропивницька,2018,40000,39999.998,26315.788157894734
UA35040210000014072,Кропивницька,2019,80368.612,75985.984,47196.26335403726
UA35040210000014072,Кропивницька,2020,25855.352,25408.8,15214.850299401198
UA35040210000014072,Кропивницька,2021,30000,30000,15228.426395939086
UA35040250000048915,Олександрівська,2015,977,964.604,964.604
UA35040270000084621,Первозванівська,2015,800.906,800.567,800.567
UA35040270000084621,Первозванівська,2016,1184.712,1180.472,1083.0018348623853
UA35040290000046019,Соколівська,2015,677.182,674.618,674.618
UA35040290000046019,Соколівська,2020,6689.712,5996.825,3590.9131736526947
UA35040290000046019,Соколівська,2021,1757.621,1724.342,875.3005076142133
UA35040310000035890,Суботцівська,2016,2009.08,1941.567,1781.254128440367
UA35040330000014430,Устинівська,2017,990.014,988.653,797.300806451613
UA35040330000014430,Устинівська,2018,6090,5796.065,3813.2006578947367
UA35060050000025668,Добровеличківська,2021,3886.495,3884.644,1971.9005076142132
UA35060090000091976,Маловисківська,2015,13590.18,13553.034,13553.034
UA35060090000091976,Маловисківська,2016,6255,6252.462,5736.20366972477
UA35060090000091976,Маловисківська,2021,12318.81,12318.808,6253.202030456853
UA35060150000073710,Новоукраїнська,2017,10564,10564,8519.354838709678
UA35060150000073710,Новоукраїнська,2018,24000,23669.748,15572.202631578946
UA35060210000019042,Рівнянська,2015,852.042,852.042,852.042
UA35080030000042560,Новопразька,2016,2896.742,2370.632,2174.891743119266
UA35080030000042560,Новопразька,2017,8690.3,8562.874,6905.543548387097
UA35080030000042560,Новопразька,2018,11116.612,10805.973,7109.192763157895
UA35080030000042560,Новопразька,2019,8252.1,8230.746,5112.264596273291
UA35080030000042560,Новопразька,2020,14125.977,13666.784,8183.702994011976
UA35080050000038829,Олександрійська,2015,7710.554,6790.546,6790.546
UA35080050000038829,Олександрійська,2016,9263.056,8801.164,8074.462385321101
UA35080050000038829,Олександрійська,2017,15334,15262.636,12308.577419354839
UA35080050000038829,Олександрійська,2018,53480,31117.282,20471.89605263158
UA35080050000038829,Олександрійська,2019,67843.148,67455.62,41897.90062111801
UA35080050000038829,Олександрійська,2021,25679.918,25679.918,13035.491370558377
UA35080070000016791,Онуфріївська,2016,1768.263,1703.685,1563.0137614678897
UA35080070000016791,Онуфріївська,2021,7976.121,7914.732,4017.630456852792
UA35080110000063919,Петрівська,2015,3087.828,2735.975,2735.975
UA35080110000063919,Петрівська,2016,4368.439,4346.73109,3987.8266880733945
UA35080130000048304,Попельнастівська,2015,1396.089,1164.694,1164.694
UA35080150000074379,Приютівська,2016,1413.362,1241.983,1139.4339449541283
UA35080170000077673,Світловодська,2015,5986.248,3232.048,3232.048
UA35080170000077673,Світловодська,2017,17764,17755.75,14319.153225806453
UA35080170000077673,Світловодська,2018,18000,15130.426,9954.227631578948
UA44100010000048313,Білокуракинська,2015,1973.128,1921.02953,1921.02953
UA44100010000048313,Білокуракинська,2016,2726.968,2332.56736,2139.9700550458715
UA44100010000048313,Білокуракинська,2017,7712.915,5653.478999999999,4559.257258064516
UA44100010000048313,Білокуракинська,2018,2606.078,2350,1546.0526315789473
UA44100030000094890,Коломийчиська,2015,2567.444,2277.204,2277.204
UA44100030000094890,Коломийчиська,2018,4164.915,2961.799,1948.5519736842105
UA44100030000094890,Коломийчиська,2019,1198.206,1040.052,645.9950310559005
UA44100050000027880,Красноріченська,2017,3296.725,3187.429,2570.507258064516
UA44100050000027880,Красноріченська,2019,5558.243,2667.194,1656.6422360248446
UA44100050000027880,Красноріченська,2021,9126,9126,4632.48730964467
UA44100070000070448,Лозно-Олександрівська,2015,2147.296,2112.81698,2112.81698
UA44100090000087782,Нижньодуванська,2016,990,990,908.2568807339449
UA44100090000087782,Нижньодуванська,2018,7065.655,4162.085999999999,2738.21447368421
UA44100090000087782,Нижньодуванська,2019,0,0,0
UA44100090000087782,Нижньодуванська,2020,5818.735,3048.316,1825.3389221556886
UA44100110000061602,Сватівська,2015,1649.37,1391.347,1391.347
UA44100110000061602,Сватівська,2016,10608.578,1420.23196,1302.965100917431
UA44100110000061602,Сватівська,2017,7728.15,3452.7,2784.435483870968
UA44100110000061602,Сватівська,2018,14229.831,10932.155999999999,7192.207894736842
UA44100110000061602,Сватівська,2019,23121.035,22679.807,14086.836645962732
UA44100110000061602,Сватівська,2020,6613.456,6413.234,3840.2598802395214
UA44100130000017965,Троїцька,2015,589.739,562.4978,562.4978
UA44100130000017965,Троїцька,2016,5528.535,1085.96962,996.3024036697248
UA44100130000017965,Троїцька,2017,3818.367,3811.66,3073.9193548387098
UA44100130000017965,Троїцька,2018,12255.27,5525.02,3634.881578947369
UA44100130000017965,Троїцька,2019,12068.902,9118.14,5663.4409937888195
UA44100130000017965,Троїцька,2021,22152.959,22152.959,11245.156852791877
UA44120010000044132,Гірська,2017,35590.458,25403.543999999998,20486.729032258063
UA44120010000044132,Гірська,2018,16229.202000000001,12518.18,8235.644736842105
UA44120010000044132,Гірська,2019,3110.464,1401.924,870.760248447205
UA44120010000044132,Гірська,2021,10098,10098,5125.888324873096
UA44120030000094047,Кремінська,2015,2411.4539999999997,2142.90588,2142.90588
UA44120030000094047,Кремінська,2016,30376.866,16849.72998,15458.467871559633
UA44120030000094047,Кремінська,2017,36281.354,35226.288,28408.29677419355
UA44120030000094047,Кремінська,2018,73199.63,32753.404000000002,21548.29210526316
UA44120030000094047,Кремінська,2019,176223.6,162133.26,100703.88819875776
UA44120030000094047,Кремінська,2020,47872.695999999996,41154.032,24643.132934131736
UA44120030000094047,Кремінська,2021,119389.362,119164.07,60489.37563451777
UA44120050000066819,Лисичанська,2015,16889.04,0,0
UA44120050000066819,Лисичанська,2016,63468.22,45130.2635,41403.911467889906
UA44120050000066819,Лисичанська,2017,53869.915,51595.508,41609.28064516129
UA44120050000066819,Лисичанська,2018,109528.25200000001,64087.19,42162.625
UA44120050000066819,Лисичанська,2019,199672.167,117155.004,72767.08322981367
UA44120050000066819,Лисичанська,2020,78817.92,76671.632,45911.156886227545
UA44120050000066819,Лисичанська,2021,24066,24066,12216.243654822336
UA44120070000073915,Попаснянська,2016,60154.248,52751.382,48395.76330275229
UA44120070000073915,Попаснянська,2017,58776.234000000004,37986.344,30634.14838709677
UA44120070000073915,Попаснянська,2018,19756.726,18672.838,12284.761842105263
UA44120070000073915,Попаснянська,2019,60055.236,58687.764,36452.02732919255
UA44120070000073915,Попаснянська,2021,32319.199999999997,31937.528000000002,16211.943147208123
UA44120090000062828,Рубіжанська,2015,59352,2094.048,2094.048
UA44120090000062828,Рубіжанська,2016,27107.444,24257.564,22254.64587155963
UA44120090000062828,Рубіжанська,2017,63573.754,58584.734000000004,47245.75322580645
UA44120090000062828,Рубіжанська,2018,107507.448,105938.8,69696.57894736843
UA44120090000062828,Рубіжанська,2019,75350.666,75262.878,46747.12919254658
UA44120090000062828,Рубіжанська,2020,125578.28600000001,123243.80799999999,73798.68742514969
UA44120090000062828,Рубіжанська,2021,31417.956,31417.956,15948.201015228426
UA44120110000010163,Сєвєродонецька,2015,97344.47099999999,10994.0032,10994.0032
UA44120110000010163,Сєвєродонецька,2016,70373.366,26546.71,24354.779816513757
UA44120110000010163,Сєвєродонецька,2017,22152.904000000002,7387.86,5957.951612903225
UA44120110000010163,Сєвєродонецька,2018,149348.232,80410.714,52901.78552631579
UA44120110000010163,Сєвєродонецька,2019,183362.474,137886.026,85643.49440993789
UA44120110000010163,Сєвєродонецька,2020,94375.106,72920.426,43664.925748503
UA44120110000010163,Сєвєродонецька,2021,60376.373999999996,59986.318,30449.907614213196
UA44140010000036188,Біловодська,2016,3438.307,3077.1754,2823.0966972477063
UA44140010000036188,Біловодська,2017,8850.956,8187.907,6603.150806451613
