"hromada_code","hromada_name","raion_code","raion_name","oblast_code","oblast_name","type","hromada_full_name","oblast_center","hromada_center_code","hromada_center","lat_center","lon_center","travel_time","n_settlements","square","distance_to_russia_belarus","distance_to_russia","distance_to_eu","mountain_hromada","near_seas","bordering_hromadas","hromadas_30km_from_border","hromadas_30km_russia_belarus","buffer_nat_15km","buffer_int_15km","occipied_before_2022","total_popultaion_2022","urban_popultaion_2022.x","urban_pct","budget_code","budget_name","oblast_name_en","region_en","region_code_en","income_total_2021","income_transfert_2021","income_military_2021","income_pdfo_2021","income_unified_tax_2021","income_property_tax_2021","income_excise_duty_2021","income_own_2021","own_income_prop_2021","transfert_prop_2021","military_tax_prop_2021","pdfo_prop_2021","unified_tax_prop_2021","property_tax_prop_2021","excise_duty_prop_2021","own_income_change","own_prop_change","total_income_change","income_own_2022","income_total_2022","income_transfert_2022","own_income_no_mil_change_YoY_jan_feb","own_income_no_mil_change_YoY_jun_aug","own_income_no_mil_change_YoY_mar_may","own_income_no_mil_change_YoY_adapt","dfrr_executed","turnout_2020","sex_head","age_head","education_head","incumbent","rda","not_from_here","party","enterpreuner","unemployed","priv_work","polit_work","communal_work","ngo_work","party_national_winner","no_party","male","high_educ","sum_osbb_2020","edem_total","edem_petitions","edem_consultations","edem_participatory_budget","edem_open_hromada","youth_councils","youth_centers","business_support_centers","creation_date","creation_year","time_before_24th","voluntary","war_zone_27_04_2022","war_zone_20_06_2022","war_zone_23_08_2022","war_zone_10_10_2022","passangers_2021","total_declarations","female_declarations","male_declarations","female_pct_declarations","male_pct_declarations","urban_declarations","rural_declarations","urban_pct_declarations","rural_pct_declarations","youth_declarations","youth_pct_declarations","working_age_total_declarations","working_age_pct_declarations","urban_popultaion_2022.y","declarations_pct","urban_declarations_pct","train_station"
"UA23060310000081443","Тернуватська","UA23060000000070350","Запорізький","UA23000000000064947","Запорізька","селищна","Тернуватська селищна громада",0,"UA23060310010075357","Тернувате",47.82932,36.12682,97,16,257,158.007129073085,158.007129073085,556.53137607105,NA,NA,NA,NA,NA,1,NA,0,3524,1250,0.354710556186152,8.555e+09,"Бюджет Тернуватської селищної територіальної громади","Zaporizka","East","E",13376.92297,6338.448,0,4277.35931,835.86876,1450.10598,138.19515,7038.47497,2.72,2.28,0,1.61,0.36,0.56,0.06,0.68,0.13,-0.03,6884.03414,11832.96414,4948.93,59.3321719152743,-20.4482437251725,15.9871143485635,-36.4353580737359,NA,0.455014749262537,"male",48,"higher",1,0,0,"Слуга народу",0,0,0,1,0,0,1,0,1,1,NA,0,0,0,0,0,0,0,0,"2019-10-13",2019,864.916666666667,1,0,0,1,0,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"UA23060330000027462","Широківська","UA23060000000070350","Запорізький","UA23000000000064947","Запорізька","сільська","Широківська сільська громада",0,"UA23060330010051301","Широке",47.910351,34.901161,30.4,35,477.4,206.248745336376,206.248745336376,485.791947434862,NA,NA,NA,NA,NA,1,1,0,12962,0,0,8.523e+09,"Бюджет Широківської сільської територіальної громади","Zaporizka","East","E",63817.59544,21148.44,587.55985,18943.63225,7720.63488,4863.2393,9210.73357,42669.15544,3.42,1.58,0.05,1.53,0.62,0.4,0.72,0.06,0.09,-0.08,32126.14967,52813.78267,20687.633,27.6457103492078,-18.2229160203585,-41.1718299856261,22.9489139652676,13190.08646,0.433336266830943,"male",44,"higher",1,0,0,"Самовисування",0,0,1,0,0,0,0,1,1,1,5,2,1,0,1,0,0,0,4,"2017-02-19",2017,1830.91666666667,1,0,0,0,1,NA,11282,6195,5087,0.55,0.45,0,11282,0,1,3140,0.28,8624,0.76,0,0.870390371856195,NA,0
"UA23080010000036379","Веселівська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","селищна","Веселівська селищна громада",0,"UA23080010010060201","Веселе",47.0179164,34.9211323,143.3,11,567.4,115.175086699382,115.175086699382,433.109335278107,NA,NA,NA,NA,NA,NA,1,0,13468,9340,0.693495693495694,8.502e+09,"Бюджет Веселівської селищної територіальної громади","Zaporizka","East","E",54270.27034,25825.19,497.40497,14913.20589,3482.51545,5107.73479,2410.6368,28445.08034,2.69,2.31,0.05,1.41,0.34,0.5,0.22,-0.88,-0.27,-0.11,11106.80793,39229.61993,28122.812,23.2068761895343,-78.2415623682731,-58.0617336095921,-20.1798287586809,11762.541,0.335887504210172,"male",66,"higher",1,0,0,"Самовисування",0,0,0,0,0,0,0,1,1,1,58,1,0,0,0,1,0,0,9,"2015-08-16",2015,2383.91666666667,1,1,1,1,1,NA,12905,6993,5912,0.54,0.46,11219,1686,0.87,0.13,4244,0.33,9017,0.7,9340,0.958197208197208,1.20117773019272,0
"UA23080030000064349","Кирилівська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","селищна","Кирилівська селищна громада",0,"UA23080030010040102","Кирилівка",46.3717985,35.3696143,191.8,8,662.1,65.3505180013731,65.3505180013731,437.165359481685,NA,1,NA,NA,NA,NA,1,0,6510,3416,0.524731182795699,8.532e+09,"Бюджет Кирилівської селищної територіальної громади","Zaporizka","East","E",52577.01277,12000.333,543.08173,7299.1007,2142.11099,23499.51972,2063.81231,40576.67977,3.76,1.24,0.06,0.69,0.19,2.2,0.22,-1.01,-0.19,-0.69,6227.65874,17890.73474,11663.076,16.441610858345,-95.2666164622706,-77.0165663062271,-18.2500501560435,NA,0.429229635090306,"male",56,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2017-08-20",2017,1648.91666666667,1,1,1,1,1,NA,5490,2949,2541,0.54,0.46,4547,943,0.83,0.17,1574,0.29,4015,0.73,3416,0.84331797235023,1.33108899297424,0
"UA23080050000095009","Костянтинівська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","сільська","Костянтинівська сільська громада",0,"UA23080050010022831","Костянтинівка",46.833878,35.425159,134.1,2,230.3,112.235729113905,112.235729113905,458.855943947987,NA,NA,NA,NA,NA,NA,1,0,14178,0,0,8.564e+09,"Бюджет Костянтинівської сільської територіальної громади","Zaporizka","East","E",47667.08506,34916.83,0,6584.42544,2665.16315,1501.00433,878.66374,12750.25506,1.4,3.6,0,0.71,0.3,0.18,0.1,-1.21,-0.22,-0.29,4832.72546,40788.13346,35955.408,18.6798892038751,-82.5946677943575,-51.1466644818851,-31.4480033124724,NA,0.326825959146755,"female",48,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,0,1,NA,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,1,1,1,1,NA,14198,7719,6479,0.54,0.46,0,14198,0,1,4382,0.31,10192,0.72,0,1.00141063619692,NA,0
"UA23080070000068953","Мелітопольська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","міська","Мелітопольська міська громада",0,"UA23080070010092407","Мелітополь",46.8467267,35.3827281,127.4,1,49.7,111.775926379611,111.775926379611,456.455447300824,NA,NA,NA,NA,NA,NA,1,0,148851,148851,1,8.568e+09,"Бюджет Мелітопольської міської територіальної громади","Zaporizka","East","E",569098.35045,225955.4239,15345.57489,196564.1432,45816.79962,37407.94503,31747.06498,343142.92655,3.07,1.93,0.14,1.76,0.41,0.33,0.3,-0.77,-0.23,-0.46,144278.21065,316586.09003,172307.87938,27.728568082473,-68.1465216142815,-60.7861780528847,-7.36034356139682,222286.381,0.312051027991082,"male",34,"higher",0,0,0,"Команда Сергія Мінька",0,0,0,1,0,0,0,0,1,1,84,2,1,0,0,1,1,2,11,"2020-08-16",2020,556.916666666667,0,1,1,1,1,127581,144429,80880,63549,0.56,0.44,144429,0,1,0,45474,0.31,105012,0.73,148851,0.970292440091098,0.970292440091098,1
"UA23080090000051553","Мирненська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","селищна","Мирненська селищна громада",0,"UA23080090010048868","Мирне",46.9464984,35.4405448,126.3,9,196.3,123.549456636043,123.549456636043,464.972994353325,NA,NA,NA,NA,NA,NA,1,0,5374,2859,0.532005954596204,8.539e+09,"Бюджет Мирненської селищної територіальної громади","Zaporizka","East","E",18507.6137,10600.001,0,4570.26115,1064.35608,1968.74359,125.086,7907.6127,2.22,2.78,0,1.27,0.3,0.55,0.05,0.85,0.0199999999999999,-0.26,2716.88564,12331.63564,9614.75,3.95931963966094,-74.5618686592551,-69.5000646760676,-5.06180398318747,NA,0.413723737147966,"male",59,"higher",1,0,0,"ОПЗЖ",0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,"2018-02-18",2018,1466.91666666667,1,1,1,1,1,NA,3551,1929,1622,0.54,0.46,3551,0,1,0,1063,0.3,2604,0.73,2859,0.660774097506513,1.24204267226303,0
"UA23080110000020314","Новенська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","сільська","Новенська сільська громада",0,"UA23080110010071971","Нове",46.785141,35.28067,140.6,12,252,101.931456422508,101.931456422508,446.615092158733,NA,NA,NA,NA,NA,NA,1,0,4958,0,0,8.552e+09,"Бюджет Новенської сільської територіальної громади","Zaporizka","East","E",24014.90684,13051.011,0,4227.46762,1160.56498,2738.40031,2272.56091,10963.89584,2.35,2.65,0,0.88,0.25,0.59,0.49,-0.93,-0.17,-0.42,3036.81491,14016.42491,10979.61,15.1221469661751,-88.4905006610858,-64.1791002736949,-24.3114003873909,3371.824,0.411266978401247,"male",68,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,"2019-10-13",2019,864.916666666667,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"UA23080130000083188","Новобогданівська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","сільська","Новобогданівська сільська громада",0,"UA23080130010046306","Новобогданівка",47.085339,35.328941,104.4,6,198.4,133.423161962043,133.423161962043,464.001875103395,NA,NA,NA,NA,NA,NA,1,0,4900,0,0,8.534e+09,"Бюджет Новобогданівської сільської територіальної громади","Zaporizka","East","E",19006.83042,10615.571,0,4416.03944,814.01044,2097.42596,968.51774,8391.25942,2.29,2.71,0,1.21,0.22,0.58,0.24,-0.6,-0.13,-0.37,2900.29481,13792.35181,10892.057,22.2921737187314,-80.0019293359299,-59.9471761943752,-20.0547531415547,NA,0.340568060021436,"male",59,"higher",1,0,0,"Самовисування",0,1,0,0,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2017-08-20",2017,1648.91666666667,1,1,1,1,1,NA,4336,2272,2064,0.52,0.48,0,4336,0,1,1408,0.32,3208,0.74,0,0.884897959183673,NA,0
"UA23080150000073640","Нововасилівська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","селищна","Нововасилівська селищна громада",0,"UA23080150010023091","Нововасилівка",46.834721,35.749512,171.5,20,723.1,122.561395513467,122.561395513467,481.703602572081,NA,1,NA,NA,NA,1,1,0,7485,2183,0.291649966599866,8.571e+09,"Бюджет Нововасилівської селищної територіальної громади","Zaporizka","East","E",32674.4049,18203.614,0,6761.37824,1565.5776,5341.67224,22.52009,14470.7909,2.18,2.82,0,1.03,0.24,0.76,0,-1.01,-0.22,-0.2,3223.23453,24200.47153,20977.237,43.9190322343785,-90.4159018824062,-62.4202241177473,-27.9956777646589,NA,0.378635822418779,"male",47,"higher",0,1,0,"Слуга народу",0,0,0,1,0,0,1,0,1,1,NA,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"UA23080170000033256","Новоуспенівська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","сільська","Новоуспенівська сільська громада",0,"UA23080170010053908","Новоуспенівка",47.050869,35.034115,131.5,9,296.2,122.079695194786,122.079695194786,442.39180161831,NA,NA,NA,NA,NA,NA,1,0,3411,0,0,8.526e+09,"Бюджет Новоуспенівської сільської територіальної громади","Zaporizka","East","E",12297.16762,7605.662,0,2460.61935,658.68016,1379.33436,33.3778,4691.50562,1.9,3.1,0,0.96,0.27,0.57,0,0.11,0.01,-0.13,1607.49643,9617.53643,8010.04,17.3283063473382,-87.1149852947633,-57.4971436464925,-29.6178416482709,7006.578,0.456483126110124,"male",53,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2017-08-20",2017,1648.91666666667,1,1,1,1,1,NA,2975,1596,1379,0.54,0.46,0,2975,0,1,727,0.24,2415,0.81,0,0.872178246848432,NA,0
"UA23080190000065134","Олександрівська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","сільська","Олександрівська сільська громада",0,"UA23080190010020260","Олександрівка",46.538078,35.483089,190.7,14,639.5,85.1883566806321,85.1883566806321,451.166832705747,NA,1,NA,NA,NA,NA,1,0,6018,0,0,8.541e+09,"Бюджет Олександрівської сільської територіальної громади","Zaporizka","East","E",26912.75252,13669.181,0,7577.7299,1556.56342,3236.87813,173.98732,13243.57152,2.54,2.46,0,1.44,0.29,0.62,0.04,-0.36,0.01,-0.19,4581.69023,20083.74523,15502.055,-30.5694013312457,-85.6614300742464,-57.2180696188892,-28.4433604553572,6016.08016,0.505190989226249,"female",59,"higher",0,0,1,"ОПЗЖ",0,0,0,1,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,"2018-02-18",2018,1466.91666666667,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"UA23080210000060255","Плодородненська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","сільська","Плодородненська сільська громада",0,"UA23080210010037673","Плодородне",47.166019,35.323101,104.4,12,155.8,141.461179285238,141.461179285238,467.708437836346,NA,NA,NA,NA,NA,NA,1,0,3310,0,0,8.53e+09,"Бюджет Плодородненської сільської територіальної громади","Zaporizka","East","E",11620.8975,5855.95,0,3344.79529,899.06625,1183.71484,24.61,5764.9475,2.53,2.47,0,1.44,0.41,0.51,0,-0.67,-0.07,-0.41,1983.00872,7899.74772,5916.739,-6.70425139555294,-78.7904134768582,-58.804958959972,-19.9854545168862,NA,0.411926245586505,"male",48,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,1,"2017-08-20",2017,1648.91666666667,1,1,1,1,1,NA,1786,914,872,0.51,0.49,0,1786,0,1,701,0.39,1235,0.69,0,0.539577039274925,NA,0
"UA23080230000097340","Приазовська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","селищна","Приазовська селищна громада",0,"UA23080230010027591","Приазовське",46.73,35.63896,163.9,18,570.7,108.889261217728,108.889261217728,469.631573347119,NA,1,NA,NA,NA,NA,1,0,11906,6295,0.52872501259869,8.531e+09,"Бюджет Приазовської селищної територіальної громади","Zaporizka","East","E",49106.70813,22647.84,962.01996,13179.97311,3649.17883,4590.80564,2365.94117,26458.86813,2.77,2.23,0.1,1.38,0.4,0.49,0.25,-1.04,-0.31,-0.05,9214.39113,38255.69813,29041.307,8.86483553394313,-77.8094907228068,-59.1748360931664,-18.6346546296404,6159.626,0.356637863315004,"male",40,"higher",0,0,0,"ОПЗЖ",0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,"2017-08-20",2017,1648.91666666667,1,1,1,1,1,NA,8553,4701,3852,0.55,0.45,6519,2034,0.76,0.24,2848,0.33,5736,0.67,6295,0.718377288761969,1.03558379666402,0
"UA23080250000043914","Семенівська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","сільська","Семенівська сільська громада",0,"UA23080250010033665","Семенівка",46.894451,35.416489,127.4,21,591.9,117.643700606509,117.643700606509,460.936585166541,NA,NA,NA,NA,NA,NA,1,0,9191,0,0,8.554e+09,"Бюджет Семенівської сільської територіальної громади","Zaporizka","East","E",48229.03342,17622.679,4541.61958,17936.63077,2096.00806,5607.82268,4479.21001,30606.35442,3.26,1.74,0.48,1.88,0.22,0.58,0.51,0.15,0.14,-0.05,23966.09393,39343.77793,15377.684,-27.6230854284473,-90.9709078690205,-52.7141206958084,-38.2567871732121,14495.591,0.466503793236467,"male",55,"higher",1,0,0,"Самовисування",0,0,1,0,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2019-10-13",2019,864.916666666667,1,1,1,1,1,NA,7396,3908,3488,0.53,0.47,0,7396,0,1,2468,0.33,5211,0.7,0,0.804700250244805,NA,0
"UA23080270000086363","Терпіннівська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","сільська","Терпіннівська сільська громада",0,"UA23080270010078454","Терпіння",46.975765,35.421688,121.2,19,367.5,125.659737445984,125.659737445984,465.030608348371,NA,NA,NA,NA,NA,NA,1,0,8990,0,0,8.575e+09,"Бюджет Терпіннівської сільської територіальної громади","Zaporizka","East","E",31490.37565,20568.604,0,6920.45616,1264.84462,2234.27029,196.6571,10921.77165,1.83,3.17,0,1.14,0.21,0.39,0.03,0.0600000000000001,-0.09,-0.39,5589.19641,23766.16441,18176.968,22.1061570887512,-76.4670513037848,-32.2847747024835,-44.1822766013014,NA,0.389142205756626,"female",51,"higher",0,0,0,"ОПЗЖ",0,0,0,1,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,1,1,1,1,NA,6623,3541,3082,0.53,0.47,0,6623,0,1,2104,0.32,4777,0.72,0,0.73670745272525,NA,0
"UA23080290000096336","Чкаловська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","сільська","Чкаловська сільська громада",0,"UA23080290010083748","Чкалове",47.06955,34.71302,164,10,265.4,115.325578302154,115.325578302154,422.069738958373,NA,NA,NA,NA,NA,NA,NA,0,3084,0,0,8.527e+09,"Бюджет Чкаловської сільської територіальної громади","Zaporizka","East","E",13864.17928,7552.772,0,3098.70807,1097.64555,1928.53618,12.947,6311.40728,2.2,2.8,0,1.07,0.4,0.67,0,-1.24,-0.19,-0.42,1449.73844,8558.21444,7108.476,38.7137292467626,-92.1609020834459,-62.553919339437,-29.6069827440089,2827.103,0.412241588974463,"male",54,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2017-08-20",2017,1648.91666666667,1,1,1,1,1,NA,1548,816,732,0.53,0.47,0,1548,0,1,368,0.24,1156,0.75,0,0.501945525291829,NA,0
"UA23080310000097001","Якимівська","UA23080000000090746","Мелітопольський","UA23000000000064947","Запорізька","селищна","Якимівська селищна громада",0,"UA23080310010091806","Якимівка",46.69636,35.15522,155.3,36,1242.2,88.6939858850893,88.6939858850893,433.976105463282,NA,1,NA,NA,NA,NA,1,0,25004,11069,0.442689169732843,8.533e+09,"Бюджет Якимівської селищної територіальної громади","Zaporizka","East","E",106837.46847,53187.209,726.32584,26926.23097,6904.77915,12871.29739,3305.04896,53650.25947,2.52,2.48,0.04,1.28,0.33,0.59,0.16,-0.62,-0.03,-0.4,22605.85567,70286.61767,47680.762,27.8481090326251,-78.4506028187038,-48.1361264056606,-30.3144764130431,18643.03339,0.358392204628502,"male",33,"higher",0,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,6,0,0,0,0,0,0,1,0,"2017-08-20",2017,1648.91666666667,1,1,1,1,1,NA,19569,10683,8886,0.55,0.45,17536,2033,0.9,0.1,5932,0.3,14243,0.73,11069,0.78263477843545,1.58424428584335,0
"UA23100010000094236","Більмацька","UA23100000000034132","Пологівський","UA23000000000064947","Запорізька","селищна","Більмацька селищна громада",0,"UA23100010010076329","Кам’янка",47.3624,36.65108,134.7,22,641.3,93.2517632205937,93.2517632205937,567.424805877413,NA,NA,NA,NA,NA,1,NA,0,11195,6358,0.567932112550246,8.545e+09,"Бюджет Більмацької селищної територіальної громади","Zaporizka","East","E",47165.47886,22409.321,473.435,12377.71433,3264.77781,4326.87204,1786.19705,24756.15786,2.72,2.28,0.06,1.32,0.39,0.48,0.19,-0.52,0.02,-0.44,9507.76041,27730.94741,18223.187,2.14623037610571,-79.1310259266891,-66.6322656453593,-12.4987602813298,NA,0.330049261083744,"male",56,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"2019-04-21",2019,1039.91666666667,1,0,0,0,0,NA,10147,5470,4677,0.54,0.46,9207,940,0.91,0.09,2571,0.25,7411,0.73,6358,0.906386779812416,1.44809688581315,0
